sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
453,24781,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.S. (GENERAL SURGERY),Open,General,Allotted
454,24788,All India,"Moti Lal Nehru Medical College,Moti Lal Nehru Medical College, Uttar Pradesh, 211001",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
455,24808,DNB Quota,"Government Medical College and Associated Hospital,,JANGLAT MANDI ANANTNAG, JAMMU AND KASHMIR 192101, Jammu And Kashmir, 192101",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,ST,ST,Allotted
456,24933,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
457,24948,All India,"Government Thiruvannamalai Medical College, Thiruvannamalai, Tamil Nadu,DISTRICT COLLECTORATE MASTER PLAN COMPLEX, VENGIKKAL THIRUVANNAMALAI, Tamil Nadu, 600604",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
458,25096,All India,"VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,Ballari Medical College and Research Centre Ballari formerly VIMS Ballari, Karnataka, 583104",M.D. (PSYCHIATRY),Open,General,Allotted
459,25120,DNB Quota,"Apollo Specialty Hospital, ,NO. 320, PADMA COMPLEX, MOUNT ROAD, CHENNAI, Tamil Nadu, 600035",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
460,25155,DNB Quota,"College of Medicine and JNM Hospital,,Kalyani, Silpanchal, West Bengal, 741235",(NBEMS) Respiratory Medicine,OBC,OBC,Allotted
461,25172,DNB Quota,"Bokaro General Hospital, ,SECTOR - 4 BOKARO STEEL CITY DIST - BOKARO, Jharkhand, 827004",(NBEMS) GENERAL SURGERY,OBC,OBC,Allotted
462,25203,All India,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",M.S. (E.N.T.),Open,General,Allotted
463,25207,DNB Quota,"Fortis Hospital,,B-22, Sector 62, Noida, Uttar Pradesh, Uttar Pradesh, 201301",(NBEMS) Cardio Vascular and Thoracic Surgery (Direct 6 Years Course),Open,General,Allotted
464,25239,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",DIPLOMA IN ORTHOPAEDICS,Open,OBC,Allotted
465,25264,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
466,25291,DNB Quota,"Government Medical College, Makeshift Campus Bye pass Road. Handwara Distt.: Kupwara, Jammu and Kashmir-193221,Makeshift Campus, Bypass Road, Handwara, Kupwara, J&K",(NBEMS) PAEDIATRICS,OBC,OBC,Allotted
467,25305,DNB Quota,"J.L.N. Main Hospital and Research Centre, ,Bhilai Steel Plant Sector-9, Bhilai, C.G., Chhattisgarh, 490009",(NBEMS) GENERAL SURGERY,OBC,OBC,Allotted
468,25373,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (PAEDIATRICS),SC,SC,Allotted
469,25424,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
470,25619,DNB Quota,"GMERS Medical College and Hospital, ,paddoc road, near majewadi gate, junagadh, Gujarat, 362001",(NBEMS) ORTHOPAEDICS,Open,General,Allotted
471,25855,DNB Quota,"GMERS Medical College and General Hospital, ,Kharvad medan Sipor road Vadnagar, Gujarat, 384355",(NBEMS) ORTHOPAEDICS,Open,OBC,Allotted
472,25865,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",M.S. (ORTHOPAEDICS),OBC,OBC,Allotted
473,25925,DNB Quota,"Government Medical College, Bettiah, West Champaran, Bihar-845438,Government Medical College, Bettiah, West Champaran",(NBEMS) PSYCHIATRY,Open,General,Allotted
474,25967,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR,GOVT. MEDICAL COLLEGE,CIRCULAR ROAD, AMRITSAR, Punjab, 143001",M.S. (E.N.T.),OBC,OBC,Allotted
475,25986,DNB Quota,"Sadhu Vaswani Missions ,7-9 Lane No 1 Koregaon Park Pune 411001, Maharashtra, 411001",(NBEMS) GENERAL SURGERY,Open,EWS,Allotted
476,25991,All India,"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik,Maharashtra Post Graduation Institute of Medical Education and Research Civil Hospital campus Tramba, Maharashtra, 422002",M.S. (OPHTHALMOLOGY),Open,General,Allotted
477,26020,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
478,26024,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,EWS,Allotted
479,26084,All India,"GOVERMENT MEDICAL COLLEGE, KORBA(C.G),IT COLLEGE CAMPUS, UGRA BYPASS, JHAGRHA ROAD KOBRA",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,Allotted
480,26119,DNB Quota,"Apollo Hospital,,DNB office, 3rd Floor Opp Library Apollo Hospitals, Jubilee Hills, Hyderabad, Telangana, 500033",(NBEMS) GENERAL SURGERY,Open,General,Allotted
481,26184,DNB Quota,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, ,RAJIV GANDHI MEDICAL COLLEGE,THANE BELAPUR ROAD, KALWA, THANE, Maharashtra, 400605",(NBEMS) GENERAL MEDICINE,SC,SC,Allotted
482,26283,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (Radiotherapy/ Radiation Oncology),Open,General,Allotted
483,26365,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
484,26367,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,Allotted
485,26377,DNB Quota,"Kannur Medical College Hospital, Anjarakandy Po, Kannur, Kerala-670612,KANNUR MEDICAL COLLEGE ANJARAKANDY (POST) KANNUR - DISTRICT",(NBEMS) ORTHOPAEDICS,Open,General,Allotted
486,26418,DNB Quota,"Max Super Specialty Hospital,,FC 50, Max Wali Rd, C and D Block, Shalimar Place Site, Shalimar Bagh, New Delhi, Delhi 110088, Delhi (NCT), 110088",(NBEMS) GENERAL SURGERY,Open,General,Allotted
487,26444,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (RADIO- DIAGNOSIS),SC,SC,Allotted
488,26478,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,General,Allotted
489,26485,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
490,26553,DNB Quota,"Batra Hospital and Medical Research Centre, ,1, Tughlakabad institutional Area, Mehrauli Badarpur Road, New Delhi, Delhi (NCT), 110062",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
491,26575,DNB Quota,"Lisie Medical Institution, ,Kochi, Kerala, Kerala, 682018",(NBEMS) GENERAL SURGERY,Open,General,Allotted
492,26663,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (Radiotherapy/ Radiation Oncology),EWS,EWS,Allotted
493,26681,All India,"GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI,GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, 3rd Mile,Kamaraj Nagar,Thoothukudi., Tamil Nadu, 628008",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),OBC,OBC,Allotted
494,26764,All India,"GADAG INSTITUTE OF MEDICAL SCIENCES GADAG,Gadag Institute of Medical Sciences Mallasamudra Gadag-582103, Karnataka, 582103",M.S. (ORTHOPAEDICS),OBC,OBC,Allotted
495,26814,All India,"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
496,26817,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,General,Allotted
497,26826,DNB Quota,"St. Stephen`s Hospital, ,Tis Hazari, Delhi (NCT), 110054",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,General,Allotted
498,26836,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517501",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
499,26855,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.S. (E.N.T.),Open,General,Allotted
500,26875,DNB Quota,"Dr. B L Kapur Memorial Hospital,Pusa Road New Delhi, Delhi (NCT), 110005",(NBEMS) Otorhinolaryngology (E.N.T.),Open,General,Allotted
501,26945,All India,"MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI,MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI, Uttar Pradesh, 284128",DIPLOMA IN CHILD HEALTH/ PAEDIATRICS,Open,General,Allotted
502,26953,DNB Quota,"Jaiprakash Hospital and Research Centre Pvt. Ltd, Odisha,,JAIPRAKASH HOSPITAL AND RESEARCH CENTER PVT. LTD., DANDIAPALI, ROURKELA, Odisha, 769004",(NBEMS) GENERAL SURGERY,Open,General,Allotted
503,27331,All India,"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
504,27335,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA),GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RIMS KADAPA), Andhra Pradesh, 516002",M.S. (E.N.T.),Open,General,Allotted
505,27351,Self-Financed Merit Seat,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore,Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore, Karnataka, 575001",M.D. (PAEDIATRICS),Open,General,Allotted
506,27436,DNB Quota,"Govt. Medical College, ,Govt. Medical College, B-5 Medical Enclave, Maheshpura Bakshi Nagar, Jammu, Jammu And Kashmir, 180001",(NBEMS) Respiratory Medicine,EWS,EWS,Allotted
507,27521,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
508,27536,DNB Quota,"Dr. Babasaheb Ambedkar Central Railway Hospital, ,Bharatratna Dr. Babasaheb Ambedkar Memorial Hospital, Central Railway, Dr. Babasaheb Ambedkar Road,, Maharashtra, 400027",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,EWS,Allotted
509,27605,All India,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur,Maharaja Krushna Chandra Gajapati Medical College , Brahmapur, Odisha, 760004",M.D. (RADIO- DIAGNOSIS),SC,SC,Allotted
510,27675,All India,"LATE SHRI LAKHI RAM AGRAWAL MEMORIAL GOVT.MEDICAL COLLEGE,LATE SHRI LAKHI RAM AGRAWAL MEMORIAL GOVT.MEDICAL COLLEGE, Chhattisgarh, 496001",M.S. (E.N.T.),Open,General,Allotted
511,27712,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. Sports Medicine,OBC,OBC,Allotted
512,27756,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
513,27795,DNB Quota,"Saifee Hospital, ,postbox no 3771, 15-17 Maharshi Karve Marg, Charni road, Mumbai, Maharashtra, 400004",(NBEMS) GENERAL SURGERY,Open,OBC,Allotted
514,27803,DNB Quota,"Ramkrishna Care Hospital, ,AUROBINDO ENCLAVE, PACHPEDI NAKA,DAHAMTARI ROAD, RAIPUR, Chhattisgarh, 492001",(NBEMS) ORTHOPAEDICS,Open,General,Allotted
515,27811,All India,"KANYAKUMARI GOVERNMENT MEDICAL COLLEGE,KANYAKUMARI GOVERNMENT MEDICAL COLLEGE, Tamil Nadu, 629201",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
516,27847,DNB Quota,"HCG Manavata Cancer Centre, A Unit of HCG Manavata Oncology LLP,,Near Mylan Circle, Mumbai Naka, Nashik-422002, Maharashtra, 422002",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
517,27863,All India,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.,Sri Venkateswara Institute of Medical Sciences, SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.S. (ORTHOPAEDICS),EWS,EWS,Allotted
518,27865,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
519,27867,All India,"Govt. Medical College, Jammu,Govt. Medical College, Bakshi Nagar, Jamu, Jammu And Kashmir, 180001",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
520,27958,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
521,28017,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
522,28022,DNB Quota,"Karuna Medical College, Vilayodi, Chittur, Palakkad, Kerala-678103,KARUNA MEDICAL COLLEGE HOSPITAL, VILAYODI, CHITTUR",(NBEMS) GENERAL SURGERY,Open,General,Allotted
523,28065,Armed Forces Medical,"Institute of Naval Medicine, Colaba, Mumbai,INSTITUTE OF NAVAL MEDICINE, INHS ASVINI, COLABA, MUMBAI 400005, Maharashtra, 400005",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted( AFMS Rank : 9433 )
524,28100,All India,"Ganesh Shankar Vidyarthi Memorial Medical College,Ganesh Shankar Vidyarthi Memorial Medical College, Uttar Pradesh, 208002",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
525,28107,DNB Quota,"Sheth Vadilal Sarabhai General Hospital and Sheth Chinai Prasuti Hospital, Gujarat,Ellisbridge, Ahmedabad. Gujarat , Gujarat-380006",(NBEMS) Obstetrics and Gynaecology,EWS,EWS,Allotted
526,28117,All India,"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
527,28125,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
528,28129,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
529,28153,All India,"GOVERNMENT MEDICAL COLLEGE CHANDRAPUR, MAHARASHTRA,TB Hospital Campus, Ram Nagar, Chandrapur - 442401, Maharashtra, 442401",M.S. (OPHTHALMOLOGY),Open,General,Allotted
530,28162,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
531,28173,DNB Quota,"SRCC Children`s Hoapital,,1 A Haji Ali Park, K Khadye Marg, Near MCGN Pump Station, Mahalaxmi, Mumbai, Maharashtra, 400034",(NBEMS) Paediatric Surgery (Direct 6 Years Course),Open,General,Allotted
532,28195,All India,"Osmania Medical Collge,5-1-876, Turrebaz Khan Rd, Troop Bazaar, Koti, Hyderabad, Telangana, Telangana, 500095",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
533,28255,All India,"VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,Ballari Medical College and Research Centre Ballari formerly VIMS Ballari, Karnataka, 583104",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
534,28299,DNB Quota,"Sarvodaya Hospital and Research Centre, ,YMCA road Sector 08 Faridabad, Haryana, 121006",(NBEMS) GENERAL SURGERY,Open,OBC,Allotted
535,28302,All India,"BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI,BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI, Karnataka, 590001",M.S. (OPHTHALMOLOGY),Open,General,Allotted
536,28390,DNB Quota,"Aditya Birla Memorial Hospital, Maharashtra,Aditya Birla Hospital Marg, P.O.- Chinchwad, Pune, Maharashtra, 411033",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
537,28459,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA),GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RIMS KADAPA), Andhra Pradesh, 516002",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
538,28660,DNB Quota,"Sri Ramakrishna Hospital, ,395, Sarojini Naidu Road, Sidhapudur, Coimbatore - 641 044, Tamil Nadu, 641044",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
539,28675,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.S. (E.N.T.),Open,General,Allotted
540,28772,All India,"Government Medical College, Nalgonda,Office of the Principal, Government Medical College Nalgonda, Near RTC Bus Stand, Gollaguda, Nalgon, Telangana, 508001",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
541,28800,All India,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.,Sri Venkateswara Institute of Medical Sciences, SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.S. (E.N.T.),OBC,OBC,Allotted
542,28842,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
543,28928,DNB Quota,"Royal Care Super Speciality Hospital, ,1,520 L and T Bypass Road, Neelambur, Coimbatore., Tamil Nadu, 641062",(NBEMS) GENERAL SURGERY,Open,General,Allotted
544,29008,DNB Quota,"Deenanath Mangeshkar Hospital and Research Centre.,,8 13 2 Erandawane near Mhatre Bridge, Maharashtra, 411004",(NBEMS) Emergency Medicine,Open,OBC,Allotted
545,29012,All India,"GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI,GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, 3rd Mile,Kamaraj Nagar,Thoothukudi., Tamil Nadu, 628008",M.S. (E.N.T.),Open,General,Allotted
546,29047,DNB Quota,"Ganga Medical Centre and Hospital,,313 Mettupalayam Road Coimbatore 641043, Tamil Nadu, 641043",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
547,29067,All India,"Sri Bhausaheb Hire Government Medical College,Sri Bhausaheb Hire Government Medical College,Dhule, Maharashtra, 424311",M.S. (E.N.T.),Open,General,Allotted
548,29070,DNB Quota,"Associated Hospital Government Medical College, ,Kanth Bagh Baramulla, Jammu And Kashmir, 193103",(NBEMS) Obstetrics and Gynaecology,OBC,OBC,Allotted
549,29086,DNB Quota,"District Hospital , ,shahid Rajmal Meena Govt. Dis. Hospital Mandi Road Baran, Rajasthan, 325205",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
550,29158,All India,"Lala Lajpat Rai Memorial Medical College, MEERUT,Lala Lajpat Rai Memorial Medical College, MEERUT, Uttar Pradesh, 250004",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
551,29183,DNB Quota,"Indira Gandhi Medical College and Research Institute, Pondicherry,Vazhudavour Road, Kadirkamam, Puducherry, 605009",(NBEMS) Emergency Medicine,Open,General,Allotted
552,29276,DNB Quota,"Narayana Hrudayalaya Hospital, (NH-Narayana Health City, Bangalore) ,#258 Bommasandra Industrial Area, Bangalore, Karnataka, 560099",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
553,29337,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
554,29367,DNB Quota,"Sir Hurkisondas Nurrotumdas Hospital and Research Centre, ,Prarthana Samaj, Raja Ram Mohan Roy road, Girgaon, MUMBAI, Maharashtra, 400004",(NBEMS) ORTHOPAEDICS,Open,OBC,Allotted
555,29420,DNB Quota,"Fortune Hospital, Kanpur Uttar Pradesh , Uttar Pradesh,117-Q 40A-41 Sharda Nagar, Kanpur near Gurdev Crossing, Uttar Pradesh, 208025",(NBEMS) GENERAL SURGERY,Open,General,Allotted
556,29434,All India,"Government Thiruvannamalai Medical College, Thiruvannamalai, Tamil Nadu,DISTRICT COLLECTORATE MASTER PLAN COMPLEX, VENGIKKAL THIRUVANNAMALAI, Tamil Nadu, 600604",M.S. (E.N.T.),Open,OBC,Allotted
557,29507,DNB Quota,"Bangalore Baptist Hospital, ,Bangalore Baptist Hospital, Bellary Road, Hebbal, Bangalore - 560024, Karnataka, 560024",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
558,29529,Self-Financed Merit Seat,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SRM IST, KATTANKULATHUR , CHENGALPATTU DIST, Tamil Nadu, 603203",M.D. (GENERAL MEDICINE),Open,EWS,Allotted
559,29632,All India,"GOA MEDICAL COLLEGE,Bambolim, Goa, Goa, 403202",M.D. (GENERAL MEDICINE),ST,ST,Allotted
560,29671,DNB Quota,"Venkateshwar Hospital, ,Sector- 18 A, Dwarka, New Delhi, Delhi (NCT), 110075",(NBEMS) GENERAL SURGERY,Open,General,Allotted
561,29840,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.D. (GENERAL MEDICINE),SC,SC,Allotted
562,29859,All India,"Sardar Patel Medical College, Bikaner,Sardar Patel Medical College, Bikaner, Rajasthan, 334003",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
563,30009,All India,"INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY,INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY, Puducherry, 605009",M.S. (E.N.T.),Open,OBC,Allotted
564,30056,DNB Quota,"Apollo Hospital, Village Lingiadih,,Apollo Hospitals Bilaspur Seepat Road Lingyadih Village Bilaspur, Chhattisgarh, 495006",(NBEMS-DIPLOMA) PAEDIATRICS,Open,General,Allotted
565,30081,DNB Quota,"Holy Family Hospital, ,St.Andrews Road, Bandra West , Mumbai - 50, Maharashtra, 400050",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,General,Allotted
566,30099,DNB Quota,"Seven Hills Hospital, ,11-4-4/A, Rockdale Layout, Visakhapatnam, Andhra Pradesh, 530002",(NBEMS) GENERAL SURGERY,Open,EWS,Allotted
567,30124,DNB Quota,"Ananthapuri Hospital and Research Institute, ,Chacka, NH Bypass, Thiruvananthapuram 695024, Kerala, 695024",(NBEMS) Emergency Medicine,Open,General,Allotted
568,30187,DNB Quota,"Ranchi Institute of Nuero - Psychiatry and Allied Sciences,,RANCHI INSTITUTE of NEURO-PSYCHIATRY and ALLIED SCIENCES, KANKE, RANCHI, Jharkhand, 834006",(NBEMS) PSYCHIATRY,OBC,OBC,Allotted
569,30251,DNB Quota,"DIVISIONAL DISTRICT HOSPITAL,Uttar Pradesh,DIVISIONAL DISTRICT HOSPITAL AZAMGARH ,DEEN DAYAL UPADHYAY MARG ,HARRA KI CHUNGI SADAR ,AZAMGARH, Uttar Pradesh, 276001",(NBEMS) GENERAL SURGERY,Open,General,Allotted
570,30315,IP University Quota,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
571,30415,DNB Quota,"Andhra Hospital (Vijayawada), ,CVR Complex, Governorpet, Vijayawada-520002, Krishna District, Andhra Pradesh, 520002",(NBEMS) GENERAL SURGERY,Open,General,Allotted
572,30434,DNB Quota,"Vivekananda Polyclinic and Institute of Medical Sciences, ,Vivekananda Polyclinic and Institute of Medical Sciences, Vivekananda Puram, Lucknow, Uttar Pradesh, 226007",(NBEMS) GENERAL SURGERY,Open,EWS,Allotted
573,30496,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
574,30499,DNB Quota,"Aadhar Health Institute, (A UNIT OF VLCOM HEALTHCARE P LTD.) ,Aadhar Health Institute, A UNIT OF VLCOM HEALTHCARE P LTD. Tosham Road, Hisar, Haryana- 125001, Haryana, 125001",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
575,30587,All India,"MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI,MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI, Uttar Pradesh, 284128",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
576,30650,DNB Quota,"Associated Hospital Government Medical College, ,Government Medical College Chack Sajjan Kathua, Jammu And Kashmir, 184101",(NBEMS) Obstetrics and Gynaecology,OBC,OBC,Allotted
577,30717,All India,"Government Medical College, Nalgonda,Office of the Principal, Government Medical College Nalgonda, Near RTC Bus Stand, Gollaguda, Nalgon, Telangana, 508001",M.S. (ORTHOPAEDICS),EWS,EWS,Allotted
