sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
13914,26692,Management/Paid Seats Quota,"Bharati Vidyapeeth Deemed to be University Medical College,Pune,Bharati Vidyapeeth Deemed to be University Medical College, Dhankawadi, Pune Satara Road, Pune, Maharashtra, 411043",M.S. (GENERAL SURGERY),Open,EWS,Allotted
13915,26693,Management/Paid Seats Quota,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-,Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-442107, Maharashtra, 442107",M.D. (GENERAL MEDICINE),Open,General,Allotted
13916,26695,Management/Paid Seats Quota,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
13917,26697,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003",M.D. (Hospital Administration),Open,General,Allotted
13918,26703,Management/Paid Seats Quota,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SRM IST, KATTANKULATHUR , CHENGALPATTU DIST, Tamil Nadu, 603203","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
13919,26709,DNB Quota,"Fortis Hospital, ,Mundian Kalan, Chandigarh Road, Ludhiana-141015, Punjab, 141015",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
13920,26710,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
13921,26711,Management/Paid Seats Quota,"K S Hegde Medical Academy, Mangaluru,K S Hegde Medical Academy, Nithyanandanagar, Deralakatte, Mangaluru, Karnataka, 575018",M.D. (PAEDIATRICS),Open,General,Allotted
13922,26718,DNB Quota,"Healthworld Hospital, ,Healthworld Hospitals [A Unit of Parashmani Medical Centre Pvt.Ltd.], C-49,Commercial Area, Opp. ESI, West Bengal, 713216",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
13923,26725,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (PATHOLOGY),OBC,OBC,Allotted
13924,26726,DNB Quota,"Mahatma Gandhi Cancer Hospital and Research Institute,,Plot No.1\7, MVP COLONY, VISAKHAPATNAM, Andhra Pradesh, 530017",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
13925,26727,DNB Quota,"Sahyadri Super Specialty Hospital,,Plot No.30C, Erandawane, Karve Road, Pune, Maharashtra, 411004",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
13926,26728,Management/Paid Seats Quota,"D. Y. Patil Medical College, Kolhapur,869 E D. Y. PatilVidyanagar Kolhapur 416 006, Maharashtra, 416006",M.D. (PAEDIATRICS),Open,General,Allotted
13927,26729,All India,"Govt. Medical College, Jammu,Govt. Medical College, Bakshi Nagar, Jamu, Jammu And Kashmir, 180001",M.S. (GENERAL SURGERY),ST,ST,Allotted
13928,26735,DNB Quota,"Ramkrishna Care Hospital, ,AUROBINDO ENCLAVE, PACHPEDI NAKA,DAHAMTARI ROAD, RAIPUR, Chhattisgarh, 492001",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
13929,26740,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.D. (PATHOLOGY),Open,General,Allotted
13930,26742,All India,"Government Medical College, Datia,Near 29 Batallion, National Highway 44, Dist Datia, Madhya Pradesh Pin - 475661, Madhya Pradesh, 475661",M.S. (GENERAL SURGERY),SC,SC,Allotted
13931,26743,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,OBC,OBC,Allotted
13932,26751,Management/Paid Seats Quota,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar PO Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
13933,26753,DNB Quota,"Shree Markendey Solapur Sahakari Rugnalya and Research Centre, ,Final Plot No.19, Pachha Peth,Solapur, Maharashtra, 413005",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
13934,26757,Management/Paid Seats Quota,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (GENERAL MEDICINE),Open,General,Allotted
13935,26767,All India,"GOA MEDICAL COLLEGE,Bambolim, Goa, Goa, 403202",M.D. (PSYCHIATRY),SC,SC,Allotted
13936,26770,DNB Quota,"Chandan Hospital, ,Vijayant Khand, Gomti Nagar, Lucknow, Uttar Pradesh, 226010",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
13937,26774,Management/Paid Seats Quota,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
13938,26777,All India,"Assam Medical College,Assam Medical College, Assam, 786002",M.D. (PATHOLOGY),Open,OBC,Allotted
13939,26779,All India,"Lokopriya Gopinath Bordoloi Regional Institute of Mental Health,LGBRIMH, Tezpur, District Sonitpur,, Assam, 784001",M.D. (PSYCHIATRY),SC,SC,Allotted
13940,26787,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,General,Allotted
13941,26788,All India,"Government Medical College, Nizamabad, Telangana State,Government Medical College, Nizamabad, Telangana State, Telangana, 503001",M.S. (ORTHOPAEDICS),SC,SC,Allotted
13942,26791,Management/Paid Seats Quota,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal,Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal, Karnataka, 576104",M.S. (ORTHOPAEDICS),Open,General,Allotted
13943,26795,Management/Paid Seats Quota,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.D. (GENERAL MEDICINE),Open,General,Allotted
13944,26803,DNB Quota,"Capital Hospital, Orissa,director.chb@gmail.com, Odisha, 751001",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,OBC,OBC,Allotted
13945,26805,All India,"INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR, Maharashtra, 440018",M.D. (PAEDIATRICS),ST,ST,Allotted
13946,26810,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (PATHOLOGY),OBC,OBC,Allotted
13947,26813,DNB Quota,"Hindu Rao Hospital, ,SUBZI MANDI, MALKA GANJ, DELHI-110007, Delhi (NCT), 110007",(NBEMS) GENERAL MEDICINE,ST,ST,Allotted
13948,26814,Management/Paid Seats Quota,"KALINGA INSTITUTE OF MEDICAL SCIENCES,KALINGA INSTITUTE OF MEDICAL SCIENCES, Odisha, 751024",M.D. (PSYCHIATRY),Open,General,Allotted
13949,26818,Management/Paid Seats Quota,"KALINGA INSTITUTE OF MEDICAL SCIENCES,KALINGA INSTITUTE OF MEDICAL SCIENCES, Odisha, 751024",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,Allotted
13950,26819,All India,"Karwar Institute of Medical Sciences, Karnataka,MG Road, Karnataka, 581301",M.S. (GENERAL SURGERY),SC,SC,Allotted
13951,26825,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA),GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA), Andhra Pradesh, 516002",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
13952,26828,DNB Quota,"Kanyakumari Medical Mission, Tamil Nadu,CSI Hospital Neyyoor Kanyakumari Dist, Tamil Nadu, 629802",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
13953,26833,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
13954,26840,All India,"GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI,GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, 3rd Mile,Kamaraj Nagar,Thoothukudi., Tamil Nadu, 628008",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
13955,26842,DNB Quota,"Jaiprakash Hospital and Research Centre Pvt. Ltd, Odisha,,JAIPRAKASH HOSPITAL AND RESEARCH CENTER PVT. LTD., DANDIAPALI, ROURKELA, Odisha, 769004",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
13956,26847,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.S. (GENERAL SURGERY),SC,SC,Allotted
13957,26851,All India,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur,Maharaja Krushna Chandra Gajapati Medical College , Brahmapur, Odisha, 760004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
13958,26852,Management/Paid Seats Quota,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SRM IST, KATTANKULATHUR , CHENGALPATTU DIST, Tamil Nadu, 603203",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
13959,26853,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,OBC,OBC,Allotted
13960,26857,DNB Quota,"Mahavir Jaipuriya Rajasthan Hospital, Rajasthan ,Opposite Jaipuriya Hospital, Hospital Road, Milap Nagar, JLN Marg, Jaipur, Rajasthan, 302018",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
13961,26858,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
13962,26861,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,OBC,OBC,Allotted
13963,26865,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (PSYCHIATRY),SC,SC,Allotted
13964,26867,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women,BHAGAT PHOOL SINGH GOVT. MEDICAL COLLEGE FOR WOMEN KHANPUR KALAN SONEPAT, Haryana, 131305",(NBEMS) GENERAL SURGERY,SC,SC,Allotted
13965,26869,All India,"Government Medical College Kozhikode,Government Medical College Kozhikode principalmcc@gmail.com, Kerala, 673008",M.S. (GENERAL SURGERY),ST,ST,Allotted
13966,26873,DNB Quota,"Sadhu Vaswani Missions ,7-9 Lane No 1 Koregaon Park Pune 411001, Maharashtra, 411001",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
13967,26874,DNB Quota,"Sheth Vadilal Sarabhai General Hospital and Sheth Chinai Prasuti Hospital, Gujarat,SHETH VADILAL SARABHAI GENERAL HOSPITAL AND SHETH CHINAI PRASUTI HOSPITAL ELLISBRIDGE AHMEDABAD, Gujarat, 380006",(NBEMS) ANAESTHESIOLOGY,EWS,EWS,Allotted
13968,26892,DNB Quota,"Delhi Hospital And Nursing Home, Haryana,METRO PILLAR NO. 812 NEAR SHYAMJI COMPLEX BAHADURGARH DIST JHAJJAR-124507, Haryana, 124507",(NBEMS-DIPLOMA) PAEDIATRICS,Open,General,Allotted
13969,26898,Management/Paid Seats Quota,"Jawaharlal Nehru Medical College, Belagavi,Jawaharlal Nehru Medical College, Belagavi, Karnataka, 590010",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,OBC,Allotted
13970,26899,DNB Quota,"Anand Rishiji Hospital and Medical Research Centre, ,124, Anandrishiji Marg, Ahmednagar, Maharashtra, 414001",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
13971,26911,DNB Quota,"New Amrutha medical and Research centre,,12-10-239-1-1,near Chitragar kalyan mantap,Siyatalab,Raichur-Karnataka Karnataka 584101, Karnataka, 584101",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
13972,26915,All India,"Sarojini Naidu Medical College, AGRA,Sarojini Naidu Medical College, AGRA, Uttar Pradesh, 282002",M.S. (E.N.T.),SC,SC,Allotted
13973,26916,DNB Quota,"Sadar Hospital, ,Sadar Hospital, Belisarai, Motihari, East Champaran, Bihar, Under Government of Bihar, Bihar, 845401",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
13974,26917,All India,"GUNTUR MEDICAL COLLEGE,GUNTUR MEDICAL COLLEGE, Andhra Pradesh, 522004",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
13975,26919,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.D. (PAEDIATRICS),ST,ST,Allotted
13976,26922,Management/Paid Seats Quota,"Bharati Vidyapeeth Deemed to be University Medical College,Pune,Bharati Vidyapeeth Deemed to be University Medical College, Dhankawadi, Pune Satara Road, Pune, Maharashtra, 411043",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
13977,26924,DNB Quota,"Anand Rishiji Hospital and Medical Research Centre, ,124, Anandrishiji Marg, Ahmednagar, Maharashtra, 414001",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
13978,26925,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (PATHOLOGY),EWS,EWS,Allotted
13979,26926,All India,"Gvernment Medical College,Haldwani,Government Medical College, Haldwani, Uttarakhand, 263139",M.D. (PATHOLOGY),Open,General,Allotted
13980,26927,Management/Paid Seats Quota,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal,Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal, Karnataka, 576104",M.D. (PSYCHIATRY),Open,General,Allotted
13981,26930,DNB Quota,"Max Super Specialty Hospital, (Formerly- Pushpanjali Crosslay Hospital) ,W-3, Sector-1, Vaishali, Ghaziabad, Uttar Pradesh, 201012",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
13982,26931,Management/Paid Seats Quota,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (GENERAL MEDICINE),Open,General,Allotted
13983,26935,All India,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH,GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH, Chandigarh, 160030",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
13984,26938,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
13985,26943,DNB Quota,"Ispat General Hospital,,Ispat General Hospital Rourkela Steel Plant SAIL Rourkela 769005, Odisha, 769005",(NBEMS) GENERAL MEDICINE,SC,SC,Allotted
13986,26945,Management/Paid Seats Quota,"Yenepoya Medical College,Yenepoya Medical College, Karnataka, 575018",M.D. (GENERAL MEDICINE),Open,General,Allotted
13987,26950,Management/Paid Seats Quota,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SRM IST, KATTANKULATHUR , CHENGALPATTU DIST, Tamil Nadu, 603203",M.D. (GENERAL MEDICINE),Open,General,Allotted
13988,26951,Management/Paid Seats Quota,"Sri Ramachandra Medical College and Research Institute,Sri Ramachandra Medical College and Research Institute, Tamil Nadu, 600116",M.D. (PATHOLOGY),Open,General,Allotted
13989,26959,All India,"INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY,INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY, Puducherry, 605009",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
13990,26960,DNB Quota,"Alexis Multispecialty Hospital,232, Mankapur Square, Koradi road, NAGPUR, Maharashtra, 440030",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
13991,26973,All India,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.,Sri Venkateswara Institute of Medical Sciences, SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
13992,26976,DNB Quota,"Civil Hospital, Punjab,chhsp1234@gmail.com, Punjab, 146001",(NBEMS-DIPLOMA) PAEDIATRICS,Open,General,Allotted
13993,26983,All India,"NIL RATAN SIRCAR MEDICAL COLLEGE,NIL RATAN SIRCAR MEDICAL COLLEGE, 138 AJC BOSE ROAD, KOLKATA-700014., West Bengal, 700014",M.D. (PHYSICAL MED. and REHABILITATION),OBC,OBC,Allotted
13994,26990,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
13995,26993,DNB Quota,"Bhagwan Mahavir Medica Superspecialty Hospital, ,INFRONT OF P.H.E.D. COLONY, BARIATU ROAD, NEAR BOOTY MORE, RANCHI, Jharkhand, 834009",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
13996,26997,DNB Quota,"MGM Eye Institute,5TH MILE, VIDHAN SABHA ROAD, RAIPUR, Chhattisgarh, 493111",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,General,Allotted
13997,27000,DNB Quota,"Rabindranath Tagore International Institute of Cardiac Sciences, ,PREMISES NO. 1489 124 MUKUNDAPUR E M BYPASS KOLKATA-700099, West Bengal, 700099",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
13998,27010,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.D. (PATHOLOGY),Open,General,Allotted
13999,27011,All India,"HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN,HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN, Karnataka, 573201",M.D. (PATHOLOGY),Open,General,Allotted
14000,27013,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (PAEDIATRICS),ST,ST,Allotted
14001,27015,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
14002,27016,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (PATHOLOGY),Open,General,Allotted
14003,27017,DNB Quota,"Government General Hospital, ,GOVERNMENT GENERAL HOSPITAL, ALANPUR LINK ROAD SAWAI MADHOPUR 322001, Rajasthan, 322001",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,General,Allotted
14004,27024,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.D. (PATHOLOGY),Open,General,Allotted
14005,27025,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",M.S. (E.N.T.),SC,SC,Allotted
14006,27026,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
14007,27027,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE,TOPIWALA NATIONAL MEDICAL COLLEGE B Y L Nair Ch Hospital, Dr. A.L. Nair Rd, Mumbai Central, Mumbai, Maharashtra, 400008",M.S. (GENERAL SURGERY),ST,ST,Allotted
14008,27028,Management/Paid Seats Quota,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar PO Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",M.S. (GENERAL SURGERY),Open,General,Allotted
14009,27035,DNB Quota,"Apollo Hospital, Village Lingiadih,,Apollo Hospitals Bilaspur Seepat Road Lingyadih Village Bilaspur, Chhattisgarh, 495006",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
14010,27039,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
14011,27041,All India,"Vallabhbhai Patel Chest Institute, Delhi,Vallabhbhai Patel Chest Institute, Delhi, Delhi (NCT), 110007",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),ST,ST,Allotted
14012,27042,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.D. (Hospital Administration),Open,General,Allotted
14013,27045,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.D. (PATHOLOGY),Open,General,Allotted
14014,27052,DNB Quota,"The Calcutta Medical Research Institute, ,The Calcutta Medical Research Institute 7 by 2 Diamond Harbour Road Kolkata 700027, West Bengal, 700027",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,OBC,Allotted
14015,27054,DNB Quota,"Sarvodaya Hospital and Research Centre, ,YMCA road Sector 08 Faridabad, Haryana, 121006",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
14016,27055,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women,BHAGAT PHOOL SINGH GOVT. MEDICAL COLLEGE FOR WOMEN KHANPUR KALAN SONEPAT, Haryana, 131305",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
14017,27057,DNB Quota,"Max Super Specialty Hospital, (Formerly- Pushpanjali Crosslay Hospital) ,W-3, Sector-1, Vaishali, Ghaziabad, Uttar Pradesh, 201012",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
14018,27061,Management/Paid Seats Quota,"JSS Medical College, Mysuru,JSS Medical Institutions Campus Sri Shivarathreeshwara Nagar Bannimantap Mysuru, Karnataka, 570015",M.D. (PAEDIATRICS),Open,General,Allotted
14019,27069,Management/Paid Seats Quota,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.D. (GENERAL MEDICINE),Open,General,Allotted
14020,27071,All India,"Sarojini Naidu Medical College, AGRA,Sarojini Naidu Medical College, AGRA, Uttar Pradesh, 282002",M.D. (PSYCHIATRY),SC,SC,Allotted
14021,27073,All India,"Srirama Chandra Bhanja Medical College, CUTTACK,Srirama Chandra Bhanja Medical College, CUTTACK, Odisha, 753007",M.D. (MICROBIOLOGY),Open,General,Allotted
14022,27074,All India,"IPGME&R and SSKM Hospital Kolkata,244, Acharya J. C. Bose Road, Kolkata-700020, West Bengal, 700020",M.D. (PHYSICAL MED. and REHABILITATION),OBC,OBC,Allotted
14023,27079,DNB Quota,"Central Hospital, ,CENTRAL HOSPITAL NF RAILWAY MALIGAON GUWAHATI, Assam, 781011",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
14024,27087,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.D. (PATHOLOGY),Open,General,Allotted
14025,27091,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",ST,ST,Allotted
14026,27093,DNB Quota,"Mohandai Oswal Hospital, ,Mohandai Oswal Hospital, Sherpur Byepass, G T Road, Ludhiana-141009, Punjab, 141009",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,General,Allotted
14027,27094,All India,"EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR,EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR, Karnataka, 560010",M.D. (PATHOLOGY),EWS,EWS,Allotted
14028,27095,All India,"Assam Medical College,Assam Medical College, Assam, 786002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
14029,27097,All India,"CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES,CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES, Chhattisgarh, 495001",M.D. (MICROBIOLOGY),Open,EWS,Allotted
14030,27098,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (PHARMACOLOGY),Open,OBC,Allotted
14031,27100,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.D. (PATHOLOGY),OBC,OBC,Allotted
14032,27104,DNB Quota,"Sub Divisional Hospital, ,ADMINISTRATIVE MEDICAL OFFICER SUB DIVISIONAL HOSPITAL SAGARA J C ROAD SAGARA SHIVAMOGGA DIST PIN 57, Karnataka, 577401",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
14033,27106,All India,"Sarojini Naidu Medical College, AGRA,Sarojini Naidu Medical College, AGRA, Uttar Pradesh, 282002",M.D. (PATHOLOGY),Open,General,Allotted
