sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
805,34264,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.S. (GENERAL SURGERY),SC,SC,Allotted
806,34337,DNB Quota,"Bhabha Atomic Research Centre and Hospital, ,Anushaktinagar, Mumbai, Maharashtra, 400094",(NBEMS) PSYCHIATRY,OBC,OBC,Allotted
807,34383,Banaras Hindu University,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.S. (GENERAL SURGERY),Open,General,Allotted
808,34403,DNB Quota,"Max Super Specialty Hospital, A Unit of Hometrail Buildtech Pvt Ltd. ,Near Civil Hospital, Phase-6, Mohali, Punjab-160055, Punjab, 160055",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
809,34406,DNB Quota,"Rabindranath Tagore International Institute of Cardiac Sciences, ,PREMISES NO. 1489 124 MUKUNDAPUR E M BYPASS KOLKATA-700099, West Bengal, 700099",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,OBC,Allotted
810,34416,All India,"PGIMER, DR. RML Hospital,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, Delhi (NCT), 110001",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
811,34528,DNB Quota,"Dr. B L Kapur Memorial Hospital,Pusa Road New Delhi, Delhi (NCT), 110005",(NBEMS) RADIATION ONCOLOGY,Open,EWS,Allotted
812,34631,DNB Quota,"Apex Hospital,,N7 2A 5D BLW Hydel Road Varanasi, Uttar Pradesh, 221004",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
813,34681,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.D. (PATHOLOGY),OBC,OBC,Allotted
814,34694,DNB Quota,"Rabindranath Tagore International Institute of Cardiac Sciences, ,PREMISES NO. 1489 124 MUKUNDAPUR E M BYPASS KOLKATA-700099, West Bengal, 700099",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
815,34725,All India,"Kodagu Institute of Medical Sciences, Karnataka,Kodagu Institute of Medical Sciences Madikeri Kodagu, Karnataka, 571201",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
816,34747,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
817,34802,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
818,34836,DNB Quota,"Dr. Ramesh Cardiac and Multi Speciality Hospital,,Collector office road, Nagarampalem, Guntur , AP, Andhra Pradesh, 522004",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
819,34878,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
820,34925,DNB Quota,"HCG Manavata Cancer Centre, A Unit of HCG Manavata Oncology LLP,,Near Mylan Circle, Mumbai Naka, Nashik-422002, Maharashtra, 422002",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
821,34928,All India,"GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI,GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, 3rd Mile,Kamaraj Nagar,Thoothukudi., Tamil Nadu, 628008",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
822,34930,DNB Quota,"District Hospital, ,DISTRICT HOSPITAL NEAR SANGAM CIRCLE DR RAJ KUMAR ROAD BALLARI-583101 KARNATAKA, Karnataka, 583101",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
823,34943,DNB Quota,"Fortis Hospital, ,Mundian Kalan, Chandigarh Road, Ludhiana-141015, Punjab, 141015",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
824,35047,DNB Quota,"Sri Shankara Cancer Hospital and Research centre, ,1st Cross, Shankarapuram, Basavanagudi, Bengaluru, Karnataka, 560004",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
825,35071,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (PATHOLOGY),Open,General,Allotted
826,35102,All India,"INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR, Maharashtra, 440018",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
827,35105,DNB Quota,"Apollo Hospital, Village Lingiadih,,Apollo Hospitals Bilaspur Seepat Road Lingyadih Village Bilaspur, Chhattisgarh, 495006",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
828,35121,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,OBC,Allotted
829,35146,Management/Paid Seats Quota,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
830,35155,Management/Paid Seats Quota,"SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA,Tamaka, Kolar, Karnataka, 563103",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
831,35190,DNB Quota,"Mallige Medical Centre, ,No 31 32 Crescent Road Bangalore 560001, Karnataka, 560001",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,SC,Allotted
832,35218,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women,BHAGAT PHOOL SINGH GOVT. MEDICAL COLLEGE FOR WOMEN KHANPUR KALAN SONEPAT, Haryana, 131305",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,EWS,EWS,Allotted
833,35233,DNB Quota,"Jagjivan Ram Railway Hospital,,Maratha Mandir Marg, Mumbai Central, Mumbai, Maharashtra, 400008",(NBEMS) PAEDIATRICS,SC,SC,Allotted
834,35266,DNB Quota,"Max Super Specialty Hospital, (Formerly- Pushpanjali Crosslay Hospital) ,W-3, Sector-1, Vaishali, Ghaziabad, Uttar Pradesh, 201012",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
835,35268,All India,"Government Medical College, Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh 457001, India, Madhya Pradesh, 457001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
836,35285,DNB Quota,"FIMS HOSPITAL(FRANK INSTITUTE OF MEDICAL SCIENCES), Haryana,Sonipat- Bahalgarh Road, Sonipat-NCR, Sonipat, Haryana, 131001",(NBEMS-DIPLOMA) PAEDIATRICS,Open,General,Allotted
837,35301,DNB Quota,"Bombay Hospital and Institute of Medical Sciences, ,12, New Marine Lines, Mumbai, Maharashtra, 400020",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,EWS,Allotted
838,35357,DNB Quota,"Apollo Hospital, ,APOLLO HOSPITALS BANGALORE A UNIT OF IMPERIAL HOSPITALS AND RESEARCH CENTRE LIMITED 154/11 Opp IIM B, Karnataka, 560076",(NBEMS) RADIATION ONCOLOGY,Open,OBC,Allotted
839,35396,DNB Quota,"Narayana Multispeciality Hospital , West Bengal,Andul road, Podrah Chunavati Howrah, West Bengal, 711109",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,General,Allotted
840,35420,DNB Quota,"Domkal Sub Divisional and Super Speciality Hospital, West Bengal,Vill - Bablabona, P.O - P.T. Rasulpur , P.S - Domkal , Dist - Murshidabad, West Bengal, 742303",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
841,35421,DNB Quota,"Capitol Hospital,,jalandhar pathankot road NH 44 Near Reru Chowk Jalandhar, Punjab, 144012",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
842,35467,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,General,Allotted
843,35516,All India,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,OBC,OBC,Allotted
844,35528,DNB Quota,"Govt. BDK hospital, govt. ,OPPOSITE ROADWAYS BUS STAND MAAN NAGAR JHUNJHUNU RAJASTHAN, Rajasthan, 333001",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
845,35617,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.S. (GENERAL SURGERY),SC,SC,Allotted
846,35714,DNB Quota,"Anand Rishiji Hospital and Medical Research Centre, ,124, Anandrishiji Marg, Ahmednagar, Maharashtra, 414001",(NBEMS) ANAESTHESIOLOGY,Open,EWS,Allotted
847,35881,All India,"Government Medical College, Datia,Near 29 Batallion, National Highway 44, Dist Datia, Madhya Pradesh Pin - 475661, Madhya Pradesh, 475661",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
848,35890,All India,"CALCUTTA NATIONAL MEDICAL COLLEGE,CALCUTTA NATIONAL MEDICAL COLLEGE 32, Gorachand Road, Kolkata 700014, West Bengal, 700014",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
849,36016,All India,"JHALAWAR MEDICAL COLLEGE,JHALAWAR MEDICAL COLLEGE, JHALAWAR, Rajasthan, 326001",M.D. (PAEDIATRICS),SC,SC,Allotted
850,36125,DNB Quota,"Ispat General Hospital,,Ispat General Hospital Rourkela Steel Plant SAIL Rourkela 769005, Odisha, 769005",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
851,36191,DNB Quota,"Govt. District Civil Hospital, ,DIS GOVT HOSPITAL, SRI GANGANAGAR, Rajasthan, 335001",(NBEMS-DIPLOMA) PAEDIATRICS,Open,General,Allotted
852,36280,DNB Quota,"Pandit Madan Mohan Malaviya Shatabdi Hospital, Maharashtra,Pandit Madan Mohan Malaviya Shatabdi Hospital Waman Tukaram Patil Marg Govandi Mumbai 400088, Maharashtra, 400088",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
853,36332,DNB Quota,"Mahavir Jaipuriya Rajasthan Hospital, Rajasthan ,Opposite Jaipuriya Hospital, Hospital Road, Milap Nagar, JLN Marg, Jaipur, Rajasthan, 302018",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
854,36439,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.S. (GENERAL SURGERY),SC,SC,Allotted
855,36480,DNB Quota,"ESIC MEDICAL COLLEGE AND HOSPITAL, Bihar,ESIC Medical College and Hospital,Ara Danapur Road, Sikandarpur, Bihta, Patna, Bihar, 801103",(NBEMS) FAMILY MEDICINE,Open,OBC,Allotted
856,36482,DNB Quota,"Associated Hospital Government Medical College, ,Kanth Bagh Baramulla, Jammu And Kashmir, 193103",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
857,36520,DNB Quota,"The Mission Hospital, West Bengal ,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector-2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
858,36536,DNB Quota,"Maitri Hospital, Rajasthan,2-A, Commerce College Rd, Sector - A, Talwandi, Kota, Rajasthan, 324005",(NBEMS-DIPLOMA) PAEDIATRICS,Open,EWS,Allotted
859,36600,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.D. (PHYSICAL MED. and REHABILITATION),Open,General,Allotted
860,36632,DNB Quota,"Kothari Medical and Research Institute, ,NH-15, Jaisalmer road, Bikaner, Rajasthan, 334004",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
861,36681,DNB Quota,"Cosmos Hospital, Uttar Pradesh,PREM NAGAR POST KAZIPURA KANTH ROAD MORADABAD, Uttar Pradesh, 244001",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
862,36713,DNB Quota,"Venugram Hospital, Belagavi, Karnataka,CTS 785, 2nd Cross, Hindu Nagar, Near 3rd Railway Gate, Belagavi, Karnataka, 590006",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,OBC,Allotted
863,36715,DNB Quota,"ADK Jain Eye Hospital, Uttar Pradesh,Pathshala Road Khekra Baghpat, Uttar Pradesh, 250101",(NBEMS) OPHTHALMOLOGY,Open,General,Allotted
864,36826,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.S. (ORTHOPAEDICS),SC,SC,Allotted
865,36873,DNB Quota,"Indira Gandhi Govt. General Hospital and PG Institute, No. 1, ,No.1, Victor Simonel street, Puducherry -1., Puducherry, 605001",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),Open,OBC,Allotted
866,36915,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
867,36919,Management/Paid Seats Quota,"JSS Medical College, Mysuru,JSS Medical Institutions Campus Sri Shivarathreeshwara Nagar Bannimantap Mysuru, Karnataka, 570015",M.D. (PAEDIATRICS),Open,OBC,Allotted
868,36941,All India,"Jawaharlal Institute of Medical Sciences, Manipur,Jawaharlal Nehru Institute of Medical Sciences, Porompat, Imphal -East, Manipur-795005, Manipur, 795005",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
869,36964,DNB Quota,"Mahavir Cancer Sansthan and Research Centre, ,Phulwarisharif, Patna, Bihar, 801505",(NBEMS) RADIATION ONCOLOGY,Open,OBC,Allotted
870,36969,All India,"IPGME&R and SSKM Hospital Kolkata,244, Acharya J. C. Bose Road, Kolkata-700020, West Bengal, 700020",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
871,37001,Management/Paid Seats Quota,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR,SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR, Karnataka, 572107",M.D. (GENERAL MEDICINE),Open,General,Allotted
872,37038,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
873,37131,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
874,37143,Non-Resident Indian,"JSS Medical College, Mysuru,JSS Medical Institutions Campus Sri Shivarathreeshwara Nagar Bannimantap Mysuru, Karnataka, 570015",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
875,37146,DNB Quota,"HealthCare Global Specialty Hospital, (Formerly Bangalore Institute of Oncology) ,HCG Towers, No. 8, P Kalinga Rao Road, Sampangi Ram Nagar, Bangalore, Karnataka, 560027",(NBEMS) RADIATION ONCOLOGY,Open,General,Allotted
876,37196,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
877,37235,DNB Quota,"Amar Hospital, ,#8, Bank Colony, Income Tax Office Road, Patiala, Punjab, 147001",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
878,37240,DNB Quota,"Shija Hospitals and Research Institute, ,SHIJA HOSPITALS AND RESEARCH INSTITUTE, LANGOL, LAMPHELPAT, IMPHAL WEST, MANIPUR 795004, Manipur, 795004",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
879,37298,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
880,37313,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",M.S. (GENERAL SURGERY),SC,SC,Allotted
881,37318,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.S. (GENERAL SURGERY),SC,SC,Allotted
882,37356,All India,"EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR,EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR, Karnataka, 560010",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
883,37363,DNB Quota,"Jagannath Gupta Institute of Medical Sciences and Hospital, ,BUITA, K P MONDAL ROAD, BUDGE BUDGE, SOUTH 24 PARGANAS, KOLKATA, West Bengal, 700137",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
884,37382,DNB Quota,"Apollo Hospital, ,LOTUS TOWER, G S ROAD, GUWAHATI, Assam, 781005",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
885,37423,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
886,37434,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR,GOVT. MEDICAL COLLEGE,CIRCULAR ROAD, AMRITSAR, Punjab, 143001",M.S. (ORTHOPAEDICS),SC,SC,Allotted
887,37467,DNB Quota,"Civil Hospital, ,Medical Superintendent Office, Civil Hospital, Dawrpui, Aizawl, Mizoram, 796001",(NBEMS) ANAESTHESIOLOGY,Open,EWS,Allotted
888,37493,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR,JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR, Bihar, 812001",M.D. (PAEDIATRICS),SC,SC,Allotted
889,37531,All India,"Siddhartha Medical College, Vijayawada,Siddhartha Medical College, Vijayawada, Andhra Pradesh, 520008",M.D. (PATHOLOGY),Open,General,Allotted
890,37548,All India,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH,GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH, Chandigarh, 160030",M.S. (GENERAL SURGERY),SC,SC,Allotted
891,37585,DNB Quota,"Woodlands Multispeciality Hospital Limited, ,8-5 ALIPORE ROAD KOLKATA, West Bengal, 700027",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
892,37587,Non-Resident Indian,"JSS Medical College, Mysuru,JSS Medical Institutions Campus Sri Shivarathreeshwara Nagar Bannimantap Mysuru, Karnataka, 570015",M.D. (PAEDIATRICS),Open,General,Allotted
893,37644,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
894,37667,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.D. (PHYSICAL MED. and REHABILITATION),Open,General,Allotted
895,37674,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
896,37714,DNB Quota,"FIMS HOSPITAL(FRANK INSTITUTE OF MEDICAL SCIENCES), Haryana,Sonipat- Bahalgarh Road, Sonipat-NCR, Sonipat, Haryana, 131001",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,General,Allotted
897,37798,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (MICROBIOLOGY),Open,General,Allotted
898,37830,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",M.D. (PATHOLOGY),OBC,OBC,Allotted
899,37991,DNB Quota,"Dr. B.R. Ambedkar State Institute of Medical Sciences, Punjab,aimsestablishment@gmail.com, Punjab, 160055",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
900,38148,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE,TOPIWALA NATIONAL MEDICAL COLLEGE B Y L Nair Ch Hospital, Dr. A.L. Nair Rd, Mumbai Central, Mumbai, Maharashtra, 400008",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
901,38211,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
902,38251,DNB Quota,"Omega Hospital,,MLA Colony, Road No. 12, Banjara Hills, Hyderabad, Telangana, 500034",(NBEMS) RADIATION ONCOLOGY,Open,OBC,Allotted
903,38261,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (PATHOLOGY),EWS,EWS,Allotted
904,38300,DNB Quota,"Mahatma Gandhi Cancer Hospital and Research Institute,,Plot No.1\7, MVP COLONY, VISAKHAPATNAM, Andhra Pradesh, 530017",(NBEMS) RADIATION ONCOLOGY,Open,OBC,Allotted
905,38305,All India,"Gvernment Medical College,Haldwani,Government Medical College, Haldwani, Uttarakhand, 263139",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
906,38322,DNB Quota,"Narayana Hrudayalaya Hospital, (NH-Narayana Health City, Bangalore) ,#258 Bommasandra Industrial Area, Bangalore, Karnataka, 560099",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,EWS,Allotted
907,38371,DNB Quota,"Government Medical College and Associated Hospital,,JANGLAT MANDI ANANTNAG, JAMMU AND KASHMIR 192101, Jammu And Kashmir, 192101",(NBEMS) DERMATOLOGY and VENEREOLOGY and LEPROSY,SC,SC,Allotted
908,38409,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.S. (E.N.T.),SC,SC,Allotted
909,38412,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.S. (GENERAL SURGERY),SC,SC,Allotted
910,38487,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.S. (GENERAL SURGERY),SC,SC,Allotted
911,38543,All India,"COIMBATORE MEDICAL COLLEGE,COIMBATORE MEDICAL COLLEGE, Tamil Nadu, 641014",M.D. (PSYCHIATRY),EWS,EWS,Allotted
912,38553,DNB Quota,"Maitri Hospital, Rajasthan,2-A, Commerce College Rd, Sector - A, Talwandi, Kota, Rajasthan, 324005",(NBEMS-DIPLOMA) PAEDIATRICS,Open,EWS,Allotted
913,38588,All India,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18,Dean Office, Y.C.M.Hospital, Sant Tukaramnagar Pimpri, Pune, Maharashtra, 411018",M.S. (GENERAL SURGERY),SC,SC,Allotted
914,38620,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.S. (GENERAL SURGERY),SC,SC,Allotted
915,38712,DNB Quota,"Bangalore Baptist Hospital, ,Bangalore Baptist Hospital, Bellary Road, Hebbal, Bangalore - 560024, Karnataka, 560024",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,General,Allotted
916,38725,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (FORENSIC MEDICINE),Open,EWS,Allotted
917,38734,DNB Quota,"Deben Mahato (Sadar) Hospital,,Main Road Near SP office PO Purulia Main PS Purulia Town Dist Purulia West Bengal, West Bengal, 723101",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
918,38804,All India,"Lala Lajpat Rai Memorial Medical College, MEERUT,Lala Lajpat Rai Memorial Medical College, MEERUT, Uttar Pradesh, 250004",DIPLOMA IN OPHTHALMOLOGY/DOM S,Open,EWS,Allotted
919,38820,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203",M.S. (GENERAL SURGERY),SC,SC,Allotted
920,38865,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.S. (GENERAL SURGERY),SC,SC,Allotted
921,39005,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",ST,ST,Allotted
922,39260,DNB Quota,"District Hospital, ,District Hospital, B.H.Road, Tumakuru-572101, Karnataka, 572101",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,EWS,EWS,Allotted
923,39261,DNB Quota,"Mothers Care Children Hospital and Research Centre, ,SAGOLBAND MOIRANG LEIRAK, IMPHAL WEST, Manipur, 795001",(NBEMS-DIPLOMA) PAEDIATRICS,Open,EWS,Allotted
924,39284,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
925,39310,DNB Quota,"Burnpur Hospital, West Bengal,Burnpur Hospital, SAIL-ISP, Burnpur, Asansol, Dist- Paschim Bardhaman, WB-713325, West Bengal, 713325",(NBEMS-DIPLOMA) PAEDIATRICS,EWS,EWS,Allotted
926,39315,DNB Quota,"Ruby General Hospital, ,576 Anandapur, Kasba Golpark, E. M. Bypass, Kolkata 700107, West Bengal, 700107",(NBEMS) RADIATION ONCOLOGY,Open,OBC,Allotted
