sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
2914,31067,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203",M.D. (PATHOLOGY),Open,GN,Allotted
2915,31085,DNB Quota,"Govt. District Civil Hospital, ,DIS GOVT HOSPITAL, SRI GANGANAGAR, Rajasthan, 335001",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,EWS,EWS,Allotted
2916,31102,All India,"Lala Lajpat Rai Memorial Medical College, MEERUT,Lala Lajpat Rai Memorial Medical College, MEERUT, Uttar Pradesh, 250004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
2917,31109,All India,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (BIOCHEMISTRY),Open,GN,Allotted
2918,31132,All India,"Sarojini Naidu Medical College, AGRA,Sarojini Naidu Medical College, AGRA, Uttar Pradesh, 282002",M.D. (PATHOLOGY),EWS,EWS,Allotted
2919,31133,Managemen t/Paid Seats Quota,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY, Tamil Nadu, 603203",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,OBC,Allotted
2920,31146,DNB Quota,"Delhi Hospital And Nursing Home, Haryana,METRO PILLAR NO. 812 NEAR SHYAMJI COMPLEX BAHADURGARH DIST JHAJJAR-124507, Haryana, 124507",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
2921,31152,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.D. (PATHOLOGY),Open,EWS,Allotted
2922,31159,All India,"Tirunelveli Medical College,Tirunelveli Medical College, Tamil Nadu, 627011",M.S. (ORTHOPAEDICS),SC,SC,Allotted
2923,31180,Managemen t/Paid Seats Quota,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (PAEDIATRICS),Open,GN,Allotted
2924,31225,All India,"NIL RATAN SIRCAR MEDICAL COLLEGE,NIL RATAN SIRCAR MEDICAL COLLEGE, 138 AJC BOSE ROAD, KOLKATA-700014., West Bengal, 700014",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
2925,31231,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women,KHANPUR KALAN SONEPAT, Haryana, 131305",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,OBC,OBC,Allotted
2926,31237,DNB Quota,"Sir Ganga Ram Hospital, ,Rajinder Nagar, New Delhi, Delhi (NCT), 110060",(NBEMS) Hospital Administration,Open,GN,Allotted
2927,31240,All India,"GOVERNMENT MEDICAL COLLEGE - KANNUR,GOVERNMENT MEDICAL COLLEGE - KANNUR, Kerala, 670503",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),SC,SC,Allotted
2928,31294,Managemen t/Paid Seats Quota,"SBKS Medical College and Research Centre, Vadodara,SBKS Medical Institute and Research Centre, Sumandeep Vidyapeeth, Piparia, Waghodia Rd, Vadodara, Gujarat, 391760",M.S. (OPHTHALMOLOGY),Open,GN,Allotted
2929,31316,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
2930,31322,Managemen t/Paid Seats Quota,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR,SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR, Karnataka, 572107",M.S. (ORTHOPAEDICS),Open,OBC,Allotted
2931,31328,All India,"Rajah Muthiah Medical College,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College Annam, Tamil Nadu, 608002",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,OBC,Allotted
2932,31331,DNB Quota,"Central Hospital, Gandhinagar, ,CENTRAL HOSPITAL, GANDHINAGAR, GANDHINAGAR COLONY, KANKE ROAD, RANCHI, Jharkhand, 834008",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,GN,Allotted
2933,31342,DNB Quota,"Asian Institute of Medical Sciences,,p -72,Milapnagar,MIDC,Dombivli E, Maharashtra, 421203",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
2934,31382,All India,"Government Medical College Kota,Government Medical College Kota, Rajasthan, 324005",M.D. (PATHOLOGY),Open,GN,Allotted
2935,31389,DNB Quota,"Sadar Hospital, ,Sadar Hospital, Belisarai, Motihari, East Champaran, Bihar, Under Government of Bihar, Bihar, 845401",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
2936,31407,DNB Quota,"Lalbagh Sub Division Hospital, West Bengal,Golapbagh, PO-Murshidabad, PS- Murshidabad, Dist.-Murshidabad, West Bengal, 742149",(NBEMS-DIPLOMA) PAEDIATRICS,EWS,EWS,Allotted
2937,31412,DNB Quota,"General Hospital,,General Hospital Arakalagud Road, Dr. B. R Ambedkar Circle, Holenarasipura Taluk, Hassan District, , Karnataka, 573211",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,EWS,EWS,Allotted
2938,31427,DNB Quota,"Vidyasagar State General Hospital,,4 BRAHMA SAMAJ ROAD, BEHALA, KOLKATA - 700034, West Bengal, 700034",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
2939,31429,DNB Quota,"Dr. Kamakshi Memorial Hospital, (Dr. Kamakshi Institute of Medical Sciences and Research) ,No.1,Radial Road , Pallikaranai, Chennai, Tamil Nadu, 600100",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
2940,31484,Delhi Universities,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (PATHOLOGY),Open,GN,Allotted
2941,31499,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,OBC,OBC,Allotted
2942,31506,DNB Quota,"Bhagwan Mahavir Cancer Hospital and Research Centre, ,Managed by K G Kothari Memorial Trust Jawahar Lal Nehru Marg, Jaipur 302 017, Rajasthan, 302017",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
2943,31572,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.D. (PATHOLOGY),Open,OBC,Allotted
2944,31576,All India,"GOVT MEDICAL COLLEGE,THRISSUR,GOVT MEDICAL COLLEGE,THRISSUR, Kerala, 680596",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
2945,31581,DNB Quota,"Gunam Super Speciality Hospital,No 35, Tank Street, Opp To Govt Hospital, Denkanikottai Road, Hosur, Krishnagiri Dist., Tamil Nadu, 635109",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),Open,OBC,Allotted
2946,31592,DNB Quota,"Vadamalayan Hospital,,Registered Office - 15, Jawahar Road, Chokkikulam, Madurai - 625002. 9A, Vallabhai Road, Chokkikula, Tamil Nadu, 625002",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,GN,Allotted
2947,31609,All India,"Government medical college patiala.,Government medical college patiala., Punjab, 147001",M.D. (PATHOLOGY),Open,GN,Allotted
2948,31622,DNB Quota,"Gabberia State General Hospital, ,gabberiasgh@gmail.com, West Bengal, 711322",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,EWS,EWS,Allotted
2949,31628,DNB Quota,"Raj Eye Hospital,CHHATRA SANGH CHAURAHA, CANT ROAD, GORAKHPUR, Uttar Pradesh, 273001",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,GN,Allotted
2950,31647,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
2951,31662,DNB Quota,"Sahyadri Narayana Multispecialty Hospital, Harakere,,NT ROAD, HARAKERE , SHIMOGA, Karnataka, 577202",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
2952,31710,DNB Quota,"Autonomous State Medical college Society and S.N.M District Hospital, ,DAULATTAPUR JALESAR ROAD NARKHI FIROZABAD, Uttar Pradesh, 283203",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
2953,31753,Managemen t/Paid Seats Quota,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR,SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR, Karnataka, 572107",M.S. (ORTHOPAEDICS),Open,OBC,Allotted
2954,31770,All India,"Baba Raghav Das Medical College,Baba Raghav Das Medical College, Uttar Pradesh, 273013",M.S. (GENERAL SURGERY),SC,SC,Allotted
2955,31775,DNB Quota,"Sub Division Hospital, ,Opp Town Police Station Gangavathi Dist Koppal, Karnataka, 583227",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,EWS,EWS,Allotted
2956,31782,All India,"Calcutta School Of Tropical Medicine,Calcutta School Of Tropical Medicine, West Bengal, 700073",M.D. (TROPICAL MEDICINE),SC,SC,Allotted
2957,31791,DNB Quota,"Government Headquarters Hospital ,POST OFFICE ROAD, VELIPPALAYAM, NAGAPATTINAM, Tamil Nadu, 611001",(NBEMS) Emergency Medicine,EWS,EWS,Allotted
2958,31803,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women,KHANPUR KALAN SONEPAT, Haryana, 131305",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,OBC,Allotted
2959,31817,DNB Quota,"Tirumala Hospitals, ,21-16,7-ROADS,KADAPA, Andhra Pradesh, 516001",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),Open,GN,Allotted
2960,31818,All India,"NIZAMS INSTITUTE OF MEDICAL SCIENCES,NIZAMS INSTITUTE OF MEDICAL SCIENCES PANJAGUTTA HYDERABAD, Telangana, 500082",M.D. (Hospital Administration),Open,OBC,Allotted
2961,31856,All India,"Government Medical College, Nizamabad, Telangana State,Government Medical College, Nizamabad, Telangana State, Telangana, 503001",M.D. (PATHOLOGY),Open,GN,Allotted
2962,31857,All India,"Murshidabad Medical College and Hospital,Station Road, Berhampore, Murshidabad, West Bengal, 742101",M.D. (PATHOLOGY),Open,GN,Allotted
2963,31862,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. (PAEDIATRICS),ST,ST,Allotted
2964,31883,All India,"Ganesh Shankar Vidyarthi Memorial Medical College,Ganesh Shankar Vidyarthi Memorial Medical College, Uttar Pradesh, 208002",M.D. (PHARMACOLOGY),Open,OBC,Allotted
2965,31890,Muslim Minority Quota,"Hamdard Institute of Medical Sciences and Research,Hamdard Institute of Medical Sciences and Research, Delhi (NCT), 110062",M.D. (GENERAL MEDICINE),Open,GN,Allotted
2966,31893,DNB Quota,"Venkateshwar Hospital, ,Sector- 18 A, Dwarka, New Delhi, Delhi (NCT), 110075",(NBEMS) PATHOLOGY,Open,GN,Allotted
2967,31948,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women,KHANPUR KALAN SONEPAT, Haryana, 131305",(NBEMS-DIPLOMA) FAMILY MEDICINE,OBC,OBC,Allotted
2968,31958,DNB Quota,"Sanjay Gandhi Memorial Hospital, , ,Sanjay Gandhi Memorial Hospital S-Block, Near Bus Terminal, Mangolpuri, North West, Delhi - 110083, Delhi (NCT), 110083",(NBEMS) Obstetrics and Gynaecology,SC,SC,Allotted
2969,31959,DNB Quota,"Government Multi Specialty Hospital, ,Director Health and Family Welfare Govt. Multi Speciality Hospital Sector 16 Chandigarh, Chandigarh, 160016",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,GN,Allotted
2970,31962,All India,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18,Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18, Maharashtra, 411018",M.D. (PATHOLOGY),Open,GN,Allotted
2971,31971,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (PATHOLOGY),Open,GN,Allotted
2972,32005,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
2973,32007,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (PATHOLOGY),OBC,OBC,Allotted
2974,32010,DNB Quota,"District Hospital,,District Hopistal Trmabak Road opp Golf Club Ground Nashik, Maharashtra, 422009",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,OBC,OBC,Allotted
2975,32073,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PATHOLOGY),EWS,EWS,Allotted
2976,32092,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,GN,Allotted
2977,32122,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",DIPLOMA IN ANAESTHESIOLOGY,OBC,OBC,Allotted
2978,32123,DNB Quota,"Tata Medical Center, ,14 MAJOR ARTERIAL ROAD EW NEWTOWN RAJARHAT KOLKATA 700160, West Bengal, 700160",(NBEMS) IMMUNO-HAEMATOLOGY AND BLOOD TRANSFUSION,Open,GN,Allotted
2979,32126,DNB Quota,"Bansal Hospital,,C- Sector Shahpura, Bhopal, Madhya Pradesh, 462016",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
2980,32194,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (PATHOLOGY),OBC,OBC,Allotted
2981,32208,DNB Quota,"Narayana Multispecialty Hospital, ,mala.airun.dr@narayanahealth.org hemlata.sharma@narayanahealth.org, Rajasthan, 302033",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,EWS,Allotted
2982,32213,Managemen t/Paid Seats Quota,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,EWS,Allotted
2983,32239,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (PATHOLOGY),OBC,OBC,Allotted
2984,32302,DNB Quota,"Noble Hospital, ,Magarpatta City Road, Hadpsar, Pune, Maharashtra, 411028",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,GN,Allotted
2985,32312,All India,"ESIC Medical College & Hospital, Faridabad,NH3 NIT FARIDABAD, Haryana, 121001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,EWS,Allotted
2986,32319,DNB Quota,"District Civil Hospital, ,Maharaja Agrasen District Civil Hospital Hisar, Haryana, 125001",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,GN,Allotted
2987,32344,DNB Quota,"Kauvery Hospital,9-50, Trichy Main Road, Seelanaickenpatti, Salem, Tamil Nadu, 636201",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
2988,32358,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College, Tamil Nadu, 600010",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
2989,32376,All India,"Srirama Chandra Bhanja Medical College, CUTTACK,Srirama Chandra Bhanja Medical College, CUTTACK, Odisha, 753007","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",ST,ST,Allotted
2990,32385,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (PATHOLOGY),Open,GN,Allotted
2991,32407,DNB Quota,"Pawana Hospital,Pawana Hospital, Gat No-167, Somatane Phata, Tal- Maval. Pune, Maharashtra, 410506",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
2992,32427,DNB Quota,"Bansal Hospital,,C- Sector Shahpura, Bhopal, Madhya Pradesh, 462016",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
2993,32431,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
2994,32439,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (PATHOLOGY),Open,GN,Allotted
2995,32492,Managemen t/Paid Seats Quota,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Meenakshi Medical College Hospital and Research Institute, Kanchipuram, Tamil Nadu, 631552",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
2996,32520,All India,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.S. (OPHTHALMOLOGY),ST,ST,Allotted
2997,32523,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
2998,32536,All India,"NIZAMS INSTITUTE OF MEDICAL SCIENCES,NIZAMS INSTITUTE OF MEDICAL SCIENCES PANJAGUTTA HYDERABAD, Telangana, 500082",M.D. (BIOCHEMISTRY),Open,OBC,Allotted
2999,32580,DNB Quota,"Sudha Hospitals,162, 181, PERUNDURAI ROAD, ERODE, Tamil Nadu, 638011",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
3000,32608,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (GENERAL MEDICINE),ST,ST,Allotted
3001,32662,Managemen t/Paid Seats Quota,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, Karnataka, 586103",M.D. (PAEDIATRICS),Open,GN,Allotted
3002,32686,DNB Quota,"Rajiv Gandhi Government General Hospital, Principal Medical Officer General hospital, ,Rajiv Gandhi Government General Hospital, near bijli ghar circle, alwar, Rajasthan, 301001",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
3003,32695,DNB Quota,"Dr. Baba Saheb Ambedkar Hospital, ,SEC 6 ROHINI DELHI, Delhi (NCT), 110085",(NBEMS) ORTHOPAEDICS,SC,SC,Allotted
3004,32725,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (PATHOLOGY),OBC,OBC,Allotted
3005,32742,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (PATHOLOGY),OBC,OBC,Allotted
3006,32747,All India,"BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI,BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI, Karnataka, 590001",M.D. (PATHOLOGY),Open,OBC,Allotted
3007,32760,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.S. (ORTHOPAEDICS),ST,ST,Allotted
3008,32772,DNB Quota,"Delhi Hospital And Nursing Home, Haryana,METRO PILLAR NO. 812 NEAR SHYAMJI COMPLEX BAHADURGARH DIST JHAJJAR-124507, Haryana, 124507",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
3009,32776,DNB Quota,"Diamond Harbour Government Medical College And Hospital, ,Harindanga, New Town, Word No- 4, P.O and P.S- Diamond Harbour, Dist- South 24 Parganas, West Bengal, West Bengal, 743331",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,OBC,Allotted
3010,32779,All India,"Govt. Medical College, Baroda,Govt. Medical College, Baroda, Gujarat, 390001",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
3011,32813,DNB Quota,"Ashwani Sahakari Rugnalaya, ,North Sadar Bazar Solapur, Maharashtra, 413003",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
3012,32826,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",M.S. (GENERAL SURGERY),SC,SC,Allotted
3013,32839,All India,"ESIC Medical College and PGIMSR,ESIC Medical College and PGIMSR, KK Nagar, Chennai - 600 078, Tamil Nadu, 600078",M.D. (MICROBIOLOGY),Open,OBC,Allotted
3014,32858,Managemen t/Paid Seats Quota,"Bharati Vidyapeeth Deemed to be University Medical College,Pune,Bharati Vidyapeeth Deemed to be University Medical College,Pune, Maharashtra, 411043",M.S. (GENERAL SURGERY),Open,GN,Allotted
3015,32872,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (PATHOLOGY),EWS,EWS,Allotted
3016,32884,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.D. (PAEDIATRICS),SC,SC,Allotted
3017,32896,DNB Quota,"Govt. District Civil Hospital, ,DIS GOVT HOSPITAL, SRI GANGANAGAR, Rajasthan, 335001",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
3018,32917,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
3019,32928,All India,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18,Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18, Maharashtra, 411018",M.D. (PATHOLOGY),OBC,OBC,Allotted
3020,32969,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,OBC,Allotted
3021,32988,All India,"Government medical college patiala.,Government medical college patiala., Punjab, 147001",M.D. (PATHOLOGY),OBC,OBC,Allotted
3022,32994,DNB Quota,"K C General Hospital, ,No. 89, 5th Cross, Malleshwaram, Bangalore, Karnataka, 560003",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,OBC,OBC,Allotted
3023,33013,Delhi Universities,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (PATHOLOGY),Open,GN,Allotted
3024,33053,All India,"Employees' State Insurance Corporation Medical College & Hospital, Gulbarga,ESIC MEDICAL COLLEGE SEDAM ROAD GULBARGA, Karnataka, 585106",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,OBC,Allotted
3025,33071,Managemen t/Paid Seats Quota,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar Bhubaneswar, Odisha, 751003",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,GN,Allotted
3026,33087,All India,"RAICHUR INSTITUTE OF MEDICAL SCIENCES,RAICHUR INSTITUTE OF MEDICAL SCIENCES, Karnataka, 584102",M.D. (PATHOLOGY),OBC,OBC,Allotted
3027,33108,DNB Quota,"Tirumala Hospitals, ,21-16,7-ROADS,KADAPA, Andhra Pradesh, 516001",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),Open,OBC,Allotted
3028,33125,DNB Quota,"General Hospital, ,4th T Block, Beside Rajiv Gandhi University of Health Sciences Jayanagar,, Karnataka, 560041",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
3029,33128,All India,"Assam Medical College,Assam Medical College, Assam, 786002",M.D. (PATHOLOGY),Open,GN,Allotted
3030,33137,All India,"Fakhruddin Ali Ahmed Medical College,Fakhruddin Ali Ahmed Medical College, Assam, 781301",M.D. (PATHOLOGY),Open,GN,Allotted
3031,33189,DNB Quota,"Sir C V Raman General Hospital, ,80 FEET ROAD INDIRANAGARA BANGALORE, Karnataka, 560038",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
3032,33205,All India,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH,GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH, Chandigarh, 160030",M.D. (MICROBIOLOGY),Open,OBC,Allotted
3033,33208,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (PATHOLOGY),EWS,EWS,Allotted
3034,33218,All India,"Midnapore Medical College and Hospital,Midnapore Medical College and Hospital, West Bengal, 721101",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
3035,33231,All India,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra,Infron of district court civil chowk Dr.V.M.Govt.Medical College,Solapur, Maharasthtra, Maharashtra, 413003",M.D. (PATHOLOGY),Open,GN,Allotted
3036,33239,DNB Quota,"Dr. R N Cooper Municipal General Hospital, (Associated with H B T (Hinduhridayasamrat Balasaheb Thackeray) medical College) ,HBTMC AND DR.R.N.COOPER HOSPITAL U 15 BHAKTI VEDANTA ROAD JVPD SCHEME VILE PARLE WEST MUMBAI, Maharashtra, 400056",(NBEMS) PATHOLOGY,Open,GN,Allotted
3037,33247,DNB Quota,"V Y Institute of Medical Science, ,Near Kamal Vihar, Dhamtari Road, Raipur, Chhattisgarh, 492001",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
3038,33257,DNB Quota,"K C General Hospital, ,No. 89, 5th Cross, Malleshwaram, Bangalore, Karnataka, 560003",(NBEMS-DIPLOMA) OPHTHALMOLOGY,OBC,OBC,Allotted
3039,33262,DNB Quota,"Sudha Hospitals,162, 181, PERUNDURAI ROAD, ERODE, Tamil Nadu, 638011",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
3040,33280,DNB Quota,"GMERS Medical College and General Hospital , ,Hadiyol-Gadhoda Road, Near- Government Polytechnic, Hiimmatnagar, Gujarat, 383001",(NBEMS) PATHOLOGY,Open,OBC,Allotted
3041,33292,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",M.D. (PATHOLOGY),EWS,EWS,Allotted
