sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
569,162064,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (PHYSIOLOGY),Open,OBC,Allotted
570,162185,All India,"Government Medical College, Baramati,Plot No P-107 Opposite Women Hospital Baramati MIDC Area Baramati Tehsil Baramati Dist Pune, Maharashtra, 413133",M.D. (PHYSIOLOGY),Open,General,Allotted
571,162322,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (PHYSIOLOGY),SC,SC,Allotted
572,162621,All India,"Assam Medical College,Assam Medical College, Assam, 786002",M.D. (PHYSIOLOGY),Open,General,Allotted
573,162869,All India,"JHALAWAR MEDICAL COLLEGE,JHALAWAR MEDICAL COLLEGE, JHALAWAR, Rajasthan, 326001",MD/MS (Anatomy),Open,General,Allotted
574,162923,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (FORENSIC MEDICINE),EWS,EWS,Allotted
575,162963,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.D. (BIOCHEMISTRY),Open,General,Allotted
576,163192,Management/Paid Seats Quota,"Chettinad Hospital and Research Institute,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",MD/MS (Anatomy),Open,OBC,Allotted
577,163486,All India,"Government Medical College, Datia,Near 29 Batallion, National Highway 44, Dist Datia, Madhya Pradesh Pin - 475661, Madhya Pradesh, 475661",M.D. (BIOCHEMISTRY),Open,General,Allotted
578,164111,All India,"Bankura Sammilani Medical College,Bankura Sammilani Medical College, West Bengal, 722102",M.D. (PHYSIOLOGY),Open,General,Allotted
579,164304,All India,"Sardar Patel Medical College, Bikaner,Sardar Patel Medical College, Bikaner, Rajasthan, 334003",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
580,164373,All India,"MANDYA INSTITUTE OF MEDICAL SCIENCES,MANDYA INSTITUTE OF MEDICAL SCIENCES MANDYA, Karnataka, 571401",M.D. (PHYSIOLOGY),Open,General,Allotted
581,165223,Management/Paid Seats Quota,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (MICROBIOLOGY),Open,General,Allotted
582,165288,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,Uttar Pradesh University of Medical Sciences, Saifai, Etawah, Uttar Pradesh, 206130",MD/MS (Anatomy),SC,SC,Allotted
583,165356,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (MICROBIOLOGY),SC,SC,Allotted
584,165476,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",MD/MS (Anatomy),Open,General,Allotted
585,165889,All India,"North Bengal Medical College,North Bengal Medical College, West Bengal, 734012",M.D. (PHYSIOLOGY),Open,General,Allotted
586,165957,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.D. (BIOCHEMISTRY),Open,OBC,Allotted
587,166359,All India,"BIDAR INSTITUTE OF MEDICAL SCIENCES, BIDAR,BIDAR INSTITUTE OF MEDICAL SCIENCES, BIDAR, Karnataka, 585401",M.D. (PHYSIOLOGY),Open,General,Allotted
588,166396,All India,"Government Medical College, Miraj,Government Medical College, Miraj, Maharashtra, 416410",M.D. (PHYSIOLOGY),Open,General,Allotted
589,166623,Management/Paid Seats Quota,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram,Shri Sathya Sai Nagar, SBV Chennai Campus, Ammapettai, Chengalpattu District, Tamil Nadu, 603108",M.D. (MICROBIOLOGY),Open,General,Allotted
590,166715,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,OBC,Allotted
591,167218,Management/Paid Seats Quota,"MGM Medical College, Aurangabad,MGM Medical College, Aurangabad, Maharashtra, 431003",M.D. (MICROBIOLOGY),Open,General,Allotted
592,167503,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
593,167849,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
594,168038,All India,"Assam Medical College,Assam Medical College, Assam, 786002",MD/MS (Anatomy),Open,General,Allotted
595,168128,All India,"Government Medical College, Gondia,Nehru Chowk, KTS General Hospital Campus, Govt. Medical College, Gondia. 441601. Maharashtra., Maharashtra, 441601",M.D. (PHARMACOLOGY),SC,SC,Allotted
596,168513,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
597,168624,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (PHARMACOLOGY),EWS,EWS,Allotted
598,168669,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
599,168998,All India,"College of Medicine & Sagore Dutta Hospital,College of Medicine & Sagore Dutta Hospital, West Bengal, 700058",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,ST,ST,Allotted
600,169552,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (PATHOLOGY),ST,ST,Allotted
601,170665,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,ST,ST,Allotted
602,170701,All India,"GOVERNMENT MEDICAL COLLEGE CHANDRAPUR, MAHARASHTRA,TB Hospital Campus, Ram Nagar, Chandrapur - 442401, Maharashtra, 442401",M.D. (PHARMACOLOGY),ST,ST,Allotted
603,171001,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (PHARMACOLOGY),Open,SC,Allotted
604,171027,All India,"Silchar Medical College, Silchar,Silchar Medical College, Silchar, Assam, 788014",MD/MS (Anatomy),Open,General,Allotted
605,171248,All India,"GOVERNMENT MEDICAL COLLEGE CHANDRAPUR, MAHARASHTRA,TB Hospital Campus, Ram Nagar, Chandrapur - 442401, Maharashtra, 442401",M.D. (BIOCHEMISTRY),Open,General,Allotted
606,171488,All India,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, OLD BYPASS KANKARBAGH, Bihar, 800026",M.D. (BIOCHEMISTRY),SC,SC,Allotted
607,171764,All India,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur,Maharaja Krushna Chandra Gajapati Medical College , Brahmapur, Odisha, 760004",MD/MS (Anatomy),Open,OBC,Allotted
608,171911,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAMU,GOVT MEDICAL COLLEGE, ANANTAPURAMU, Andhra Pradesh, 515001",MD/MS (Anatomy),Open,General,Allotted
609,172249,All India,"MANDYA INSTITUTE OF MEDICAL SCIENCES,MANDYA INSTITUTE OF MEDICAL SCIENCES MANDYA, Karnataka, 571401",M.D. (PATHOLOGY),ST,ST,Allotted
610,172345,All India,"NSC Government Medical College, Khandwa (MP),LUV KUSH NAGAR,MUNDI NAGAR, KHANDWA, Madhya Pradesh, 450001",M.D. (MICROBIOLOGY),SC,SC,Allotted
611,172406,All India,"Gulbarga Institute Of Medical Sciences, Kalaburagi,VEERESH NAGAR SEDAM ROAD KALABURAGI, Karnataka, 585105",M.D. (BIOCHEMISTRY),Open,OBC,Allotted
612,172490,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",MD/MS (Anatomy),Open,General,Allotted
613,172577,Management/Paid Seats Quota,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (PHYSIOLOGY),Open,General,Allotted
614,173552,All India,"Assam Medical College,Assam Medical College, Assam, 786002",M.D. (PHARMACOLOGY),EWS,EWS,Allotted
615,174129,All India,"Atal Bihari Vajpayee Government Medical College, Vidisha,NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA MP, Madhya Pradesh, 464001",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
616,174275,DNB Quota,"Govt. Medical College, ,Govt. Medical College, B-5 Medical Enclave, Maheshpura Bakshi Nagar, Jammu, Jammu And Kashmir, 180001",(NBEMS) BIOCHEMISTRY,Open,ST,Allotted
617,174362,All India,"Government Medical College, Gondia,Nehru Chowk, KTS General Hospital Campus, Govt. Medical College, Gondia. 441601. Maharashtra., Maharashtra, 441601",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,ST,ST,Allotted
618,174591,All India,"GADAG INSTITUTE OF MEDICAL SCIENCES GADAG,Gadag Institute of Medical Sciences Mallasamudra Gadag-582103, Karnataka, 582103",MD/MS (Anatomy),Open,OBC,Allotted
619,174655,All India,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital, Maharashtra,HBT Medical College and Dr R N Cooper Municipal General Hospital, Bhaktivedanta Swami Rd, JVPD Schem, Maharashtra, 400056",MD/MS (Anatomy),Open,General,Allotted
620,174755,Management/Paid Seats Quota,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal,Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal, Karnataka, 576104",M.D. (PHARMACOLOGY),Open,General,Allotted
621,175087,All India,"BPS Govt. Medical College for Women, Khanpur Kalan Sonepat,BPS Govt. Medical College for Women, Khanpur Kalan Sonepat, Haryana, 131305",M.D. (FORENSIC MEDICINE),ST,ST,Allotted
622,175221,Management/Paid Seats Quota,"AMRITA SCHOOL OF MEDICINE,Kochi,AMRITA SCHOOL OF MEDICINE,Kochi, Kerala, 682041",M.D. (PHYSIOLOGY),Open,General,Allotted
623,175288,DNB Quota,"Govt. District Civil Hospital, ,DIS GOVT HOSPITAL, SRI GANGANAGAR, Rajasthan, 335001",(NBEMS-DIPLOMA) OPHTHALMOLOGY,ST,ST,Allotted
624,175442,All India,"Kodagu Institute of Medical Sciences, Karnataka,Kodagu Institute of Medical Sciences Madikeri Kodagu, Karnataka, 571201",M.D. (BIOCHEMISTRY),Open,General,Allotted
625,176032,All India,"Assam Medical College,Assam Medical College, Assam, 786002",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
626,176359,All India,"Government Medical College, Nizamabad, Telangana State,Government Medical College, Nizamabad, Telangana State, Telangana, 503001",MD/MS (Anatomy),Open,General,Allotted
627,176493,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",MD/MS (Anatomy),SC,SC,Allotted
628,176545,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",MD/MS (Anatomy),Open,General,Allotted
629,176795,All India,"GOVERNMENT MEDICAL COLLEGE CHANDRAPUR, MAHARASHTRA,TB Hospital Campus, Ram Nagar, Chandrapur - 442401, Maharashtra, 442401",MD/MS (Anatomy),Open,General,Allotted
630,177023,DNB Quota,"College of Medicine and JNM Hospital,,Kalyani, Silpanchal, West Bengal, 741235",(NBEMS) BIOCHEMISTRY,Open,GNYes,Allotted
631,177140,All India,"Shri Vasantrao Naik Govt Medical College Yavatmal,Shri Vasantrao Naik Govt Medical College Yavatmal, Maharashtra, 445001",MD/MS (Anatomy),Open,OBC PwD,Allotted
632,177305,All India,"Agartala Government Medical College,Agartala Government Medical College, Tripura, 799006",M.D. (PHARMACOLOGY),SC,SC,Allotted
633,177338,All India,"Silchar Medical College, Silchar,Silchar Medical College, Silchar, Assam, 788014",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
634,177491,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
635,177631,DNB Quota,"Southern Railway Head Quarter Hospital, ,Ayanavaram, Tamil Nadu, 600023",(NBEMS) PATHOLOGY,ST,ST,Allotted
636,177635,All India,"Government Medical College, Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh 457001, India, Madhya Pradesh, 457001",M.D. (PHYSIOLOGY),Open,General,Allotted
637,177654,All India,"SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI,SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI, Maharashtra, 431517",M.D. (BIOCHEMISTRY),Open,General,Allotted
638,177826,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (PHARMACOLOGY),ST,ST,Allotted
639,178498,All India,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra,In front of district court civil chowk Dr.V.M.Govt.Medical College,Solapur, Maharasthtra, Maharashtra, 413003",MD/MS (Anatomy),Open,General,Allotted
640,179466,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",MD/MS (Anatomy),SC,SC,Allotted
641,179583,All India,"Rajmata Shrimati Devendra Kumari Singhdeo Government Medical College, Ambikapur,Kanyaparisar Road Gangapur Ambikapur District Surguja, Chhattisgarh, 497001",MD/MS (Anatomy),Open,General,Allotted
642,179606,All India,"BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI,BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI, Karnataka, 590001",M.D. (PHYSIOLOGY),SC,SC,Allotted
643,179713,All India,"GOVERNMENT MEDICAL COLLEGE CHANDRAPUR, MAHARASHTRA,TB Hospital Campus, Ram Nagar, Chandrapur - 442401, Maharashtra, 442401",MD/MS (Anatomy),Open,GNYes,Allotted
644,179824,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",MD/MS (Anatomy),Open,General,Allotted
645,180082,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",MD/MS (Anatomy),SC,SC,Allotted
646,180213,All India,"Government Medical College, Nalgonda,Office of the Principal, Government Medical College Nalgonda, Near RTC Bus Stand, Gollaguda, Nalgon, Telangana, 508001",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
647,180644,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAMU,GOVT MEDICAL COLLEGE, ANANTAPURAMU, Andhra Pradesh, 515001",M.D. (MICROBIOLOGY),SC,SC,Allotted
648,180966,All India,"Dr. Yashwant Singh Parmar Government Medical College Nahan,Near DC Sirmaur residence at Nahan, Himachal Pradesh, 173001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,EWS,EWS,Allotted
649,181478,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",MD/MS (Anatomy),OBC,OBC,Allotted
650,182146,All India,"Gulbarga Institute Of Medical Sciences, Kalaburagi,VEERESH NAGAR SEDAM ROAD KALABURAGI, Karnataka, 585105",M.D. (PHYSIOLOGY),Open,General,Allotted
651,182232,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.D. (PHYSIOLOGY),SC,SC,Allotted
652,182529,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
653,182875,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",MD/MS (Anatomy),Open,General,Allotted
654,183052,All India,"Gulbarga Institute Of Medical Sciences, Kalaburagi,VEERESH NAGAR SEDAM ROAD KALABURAGI, Karnataka, 585105",MD/MS (Anatomy),Open,General,Allotted
655,183139,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
656,183315,All India,"Government Medical College, Miraj,Government Medical College, Miraj, Maharashtra, 416410",MD/MS (Anatomy),Open,General,Allotted
657,183400,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,Uttar Pradesh University of Medical Sciences, Saifai, Etawah, Uttar Pradesh, 206130",MD/MS (Anatomy),OBC,OBC,Allotted
658,183404,All India,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, OLD BYPASS KANKARBAGH, Bihar, 800026",MD/MS (Anatomy),SC,SC,Allotted
659,184119,DNB Quota,"Government Medical College and Associated Hospital,,JANGLAT MANDI ANANTNAG, JAMMU AND KASHMIR 192101, Jammu And Kashmir, 192101",(NBEMS-DIPLOMA) FAMILY MEDICINE,ST,ST,Allotted
660,184202,All India,"Gulbarga Institute Of Medical Sciences, Kalaburagi,VEERESH NAGAR SEDAM ROAD KALABURAGI, Karnataka, 585105",MD/MS (Anatomy),Open,General,Allotted
661,184280,Management/Paid Seats Quota,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore,Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore, Karnataka, 575001",MD/MS (Anatomy),Open,OBC,Allotted
662,184299,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",MD/MS (Anatomy),EWS,EWS,Allotted
663,184351,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",M.D. (PHYSIOLOGY),SC,SC,Allotted
664,184395,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR,JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR, Bihar, 812001",M.D. (PHYSIOLOGY),SC,SC,Allotted
665,184613,Management/Paid Seats Quota,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi,Santosh Medical College and Hospital, Ghaziabad, Delhi NCR, Uttar Pradesh, 201009",M.D. (BIOCHEMISTRY),Open,General,Allotted
666,185210,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
667,185251,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (MICROBIOLOGY),EWS,EWS,Allotted
668,185268,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (PHYSIOLOGY),SC,SC,Allotted
669,185681,All India,"Rajendra Institute of Medical Sciences, Ranchi,Rajendra Institute of Medical Sciences, Ranchi, Jharkhand, 834009",M.D. (PHYSIOLOGY),SC,SC,Allotted
670,185748,All India,"Government medical college patiala.,Government medical college patiala., Punjab, 147001",MD/MS (Anatomy),OBC,OBC,Allotted
671,186050,All India,"ANUGRAH NARAYAN MAGADH MEDICAL COLLEGE,ANUGRAH NARAYAN MAGADH MEDICAL COLLEGE, Bihar, 823001",MD/MS (Anatomy),SC,SC,Allotted
672,186262,All India,"Shri Atal Bihari Vajpayee Medical College & Research Institute, Bengaluru,Opposite to Shivajinagar Bus stop, Shivajinagar, Bengaluru., Karnataka, 560001",MD/MS (Anatomy),OBC,OBC,Allotted
673,186270,DNB Quota,"FAKIR MOHAN MEDICAL COLLEGE AND HOSPITAL , Orissa,AT-Remuna Post-Remuna Dist-Balasore, Odisha, 756019",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),ST,ST,Allotted
674,186380,DNB Quota,"Sher-I-Kashmir Institute of Medical Sciences, ,Principal SKIMS Medical College Hospital Bemina Srinagar, Jammu And Kashmir, 190018",(NBEMS) PHYSIOLOGY,OBC,OBC,Allotted
675,186454,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",MD/MS (Anatomy),OBC,OBC,Allotted
676,186535,All India,"Government Medical College, Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh 457001, India, Madhya Pradesh, 457001",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
677,186596,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",MD/MS (Anatomy),SC,SC,Allotted
678,186618,All India,"Gulbarga Institute Of Medical Sciences, Kalaburagi,VEERESH NAGAR SEDAM ROAD KALABURAGI, Karnataka, 585105",M.D. (PHYSIOLOGY),Open,General,Allotted
679,186667,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
680,186941,All India,"Kodagu Institute of Medical Sciences, Karnataka,Kodagu Institute of Medical Sciences Madikeri Kodagu, Karnataka, 571201",MD/MS (Anatomy),Open,General,Allotted
681,187189,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
682,187220,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (FORENSIC MEDICINE),ST,ST,Allotted
683,187300,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",MD/MS (Anatomy),OBC,OBC,Allotted
684,187315,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. (BIOCHEMISTRY),SC,SC,Allotted
685,187509,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",MD/MS (Anatomy),OBC,OBC,Allotted
686,187799,All India,"RAICHUR INSTITUTE OF MEDICAL SCIENCES,RAICHUR INSTITUTE OF MEDICAL SCIENCES, Karnataka, 584102",MD/MS (Anatomy),Open,General,Allotted
687,187937,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (FORENSIC MEDICINE),ST,ST,Allotted
688,187966,Management/Paid Seats Quota,"MGM Medical College, Aurangabad,MGM Medical College, Aurangabad, Maharashtra, 431003",M.D. (BIOCHEMISTRY),Open,OBC,Allotted
689,188068,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",MD/MS (Anatomy),SC,SC,Allotted
690,188339,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (PHYSIOLOGY),SC,SC,Allotted
691,188375,Management/Paid Seats Quota,"Mahatma Gandhi Medical College and Research Institute, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Pondicherry, Puducherry, 607402",MD/MS (Anatomy),Open,OBC,Allotted
692,188475,Management/Paid Seats Quota,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi,Santosh Medical College and Hospital, Ghaziabad, Delhi NCR, Uttar Pradesh, 201009",M.D. (PHYSIOLOGY),Open,General,Allotted
693,188737,DNB Quota,"District Hospital, ,DISTRICT HOSPITAL NEAR SANGAM CIRCLE DR RAJ KUMAR ROAD BALLARI-583101 KARNATAKA, Karnataka, 583101",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,ST,ST,Allotted
694,188870,All India,"NIL RATAN SIRCAR MEDICAL COLLEGE,NIL RATAN SIRCAR MEDICAL COLLEGE, 138 AJC BOSE ROAD, KOLKATA-700014., West Bengal, 700014",MD/MS (Anatomy),OBC,OBC,Allotted
695,189051,Management/Paid Seats Quota,"Hamdard Institute of Medical Sciences and Research,HIMSR, Jamia Hamdard, Guru Ravidas Marg, Hamdard Nagar, New Delhi, Delhi (NCT), 110062",MD/MS (Anatomy),Open,General,Allotted
696,189078,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203",M.D. (PHYSIOLOGY),SC,SC,Allotted
697,189763,All India,"VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI, Karnataka, 583104",MD/MS (Anatomy),Open,General,Allotted
698,189920,All India,"Rajiv Gandhi Institute of Medical Sciences Srikakulam,Government Medical College Srikakulam Balaga Srikakulam Town Srikakulam District, Andhra Pradesh, 532001",M.D. (PHYSIOLOGY),SC,SC,Allotted
699,190277,Management/Paid Seats Quota,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.D. (BIOCHEMISTRY),Open,OBC,Allotted
700,190509,All India,"RUHS COLLEGE OF MEDICAL SCIENCES,RUHS COLLEGE OF MEDICAL SCIENCES, Rajasthan, 302033",MD/MS (Anatomy),SC,SC,Allotted
701,190650,All India,"Atal Bihari Vajpayee Government Medical College, Vidisha,NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA MP, Madhya Pradesh, 464001",M.D. (PHYSIOLOGY),SC,SC,Allotted
702,190686,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",MD/MS (Anatomy),OBC,OBC,Allotted
703,190814,Management/Paid Seats Quota,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI,DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI, Maharashtra, 400706",MD/MS (Anatomy),Open,General,Allotted
704,190891,All India,"Kodagu Institute of Medical Sciences, Karnataka,Kodagu Institute of Medical Sciences Madikeri Kodagu, Karnataka, 571201",MD/MS (Anatomy),OBC,OBC,Allotted
