sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
261,25843,DNB Quota,"St. Philomena`s Hospital, ,No.4, Campbell Road, Viveknagar P.O. Bangalore - 560047, Karnataka, 560047",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
262,25877,DNB Quota,"Dr. B L Kapur Memorial Hospital,Pusa Road New Delhi, Delhi (NCT), 110005",(NBEMS) Cardio Vascular & Thoracic Surgery (Direct 6 Years Course),Open,GN,Allotted
263,25918,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women,KHANPUR KALAN SONEPAT, Haryana, 131305",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
264,25972,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (PATHOLOGY),OBC,OBC,Allotted
265,25981,DNB Quota,"Government Medical College and Associated Hospital, ,Government Medical College and Associated Hospital, Kheora, Rajouri, Jammu and Kashmir-185131, Jammu And Kashmir, 185131",(NBEMS) ORTHOPAEDICS,EWS,EWS,Allotted
266,26036,DNB Quota,"Apollo Hospital, Health City, ,Apollo Hospitals, Health City, Chinagadhili, Visakhapatnam, Andhra Pradesh, 530040",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
267,26097,DNB Quota,"Kanchi Kamakoti Childs Trust Hospital, ,12 A, NAGESWARA ROAD, NUNGAMBAKKAM, CHENNAI., Tamil Nadu, 600034",(NBEMS) Paediatric Surgery (Direct 6 Years Course),Open,OBC,Allotted
268,26122,DNB Quota,"Tirumala Hospital, ,PSR COMPLEX, NEAR RTC COMPLEX, VIZIANAGARAM, Andhra Pradesh, 535003",(NBEMS) ORTHOPAEDICS,Open,OBC,Allotted
269,26142,All India,"Government Medical College Kozhikode,Government Medical College Kozhikode, Kerala, 673008",M.D. (PATHOLOGY),OBC,OBC,Allotted
270,26189,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.D. (PSYCHIATRY),EWS,EWS,Allotted
271,26198,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
272,26204,DNB Quota,"Max Super Specialty Hospital,,FC 50, Max Wali Rd, C and D Block, Shalimar Place Site, Shalimar Bagh, New Delhi, Delhi 110088, Delhi (NCT), 110088",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
273,26367,DNB Quota,"Medicover Hospitals, (Formerly MaxCure Hospital) ,hitech city Madhapur Hyderabad, Telangana, 500081",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
274,26390,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",M.D. (PATHOLOGY),Open,GN,Allotted
275,26443,All India,"VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI, Karnataka, 583104",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
276,26538,DNB Quota,"Fortis Escorts Heart Institute, ,Fortis Escorts Heart Institute and Research Centre, Okhla Road, Delhi (NCT), 110025",(NBEMS) Cardio Vascular & Thoracic Surgery (Direct 6 Years Course),Open,OBC,Allotted
277,26561,DNB Quota,"Rabindranath Tagore International Institute of Cardiac Sciences, ,PREMISES NO. 1489 124 MUKUNDAPUR E M BYPASS KOLKATA-700099, West Bengal, 700099",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
278,26602,DNB Quota,"Mahatme Eye Bank and Eye Hospital, ,2163-C, Chintaman Nagar, Near Rajiv Nagar, Somalwada,, Maharashtra, 440025",(NBEMS) OPHTHALMOLOGY,Open,GN,Allotted
279,26640,DNB Quota,"M.I.O.T. Hospital, ,4 112 MOUNT POONAMALLEE ROAD MANAPAKKAM CHENNAI 600089, Tamil Nadu, 600089",(NBEMS) Cardio Vascular & Thoracic Surgery (Direct 6 Years Course),Open,GN,Allotted
280,26641,DNB Quota,"Batra Hospital and Medical Research Centre, ,1, Tughlakabad institutional Area, Mehrauli Badarpur Road, New Delhi, Delhi (NCT), 110062",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
281,26867,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203",M.D. (Radiotherapy/ Radiation Oncology),Open,GN,Allotted
282,26876,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
283,26932,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
284,26981,DNB Quota,"Ispat General Hospital,,Ispat General Hospital Rourkela Steel Plant SAIL Rourkela 769005, Odisha, 769005",(NBEMS) OPHTHALMOLOGY,Open,GN,Allotted
285,27014,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",M.S. (OPHTHALMOLOGY),EWS,EWS,Allotted
286,27093,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",DIPLOMA IN DIABETOLOGY,Open,OBC,Allotted
287,27097,DNB Quota,"SAL Hospital and Medical Institute,,drharsha@salhospital.com, Gujarat, 380054",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
288,27151,DNB Quota,"Tata Motors Hospital, ,KHARANGAJHAR, TELCO COLONY JAMSHEDPUR, Jharkhand, 831003",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
289,27190,DNB Quota,"Sadhu Vaswani Missions ,7-9 Lane No 1 Koregaon Park Pune 411001, Maharashtra, 411001",(NBEMS) RADIATION ONCOLOGY,Open,GN,Allotted
290,27210,DNB Quota,"Sri Sathya Sai Institute of Higher Medical Sciences, ,PRASANTHIGRAM , PUTTAPARTHI ANANTAPUR, Andhra Pradesh, 515134",(NBEMS) OPHTHALMOLOGY,Open,GN,Allotted
291,27263,DNB Quota,"Sahyadri Narayana Multispecialty Hospital, Harakere,,NT ROAD, HARAKERE , SHIMOGA, Karnataka, 577202",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
292,27337,DNB Quota,"Choithram Hospital and Research Centre,Manika Bagh Road Indore, Madhya Pradesh, 452014",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
293,27348,DNB Quota,"Ispat General Hospital,,Ispat General Hospital Rourkela Steel Plant SAIL Rourkela 769005, Odisha, 769005",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
294,27430,DNB Quota,"Caritas Hospital, ,Thellakom P.O, Kerala, 686630",(NBEMS) RADIATION ONCOLOGY,Open,GN,Allotted
295,27473,DNB Quota,"J.L.N. Main Hospital and Research Centre, ,Bhilai Steel Plant Sector-9, Bhilai, C.G., Chhattisgarh, 490009",(NBEMS) OPHTHALMOLOGY,Open,GN,Allotted
296,27619,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (PATHOLOGY),Open,OBC,Allotted
297,27657,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
298,27690,DNB Quota,"Sarakshi Netralaya, ,PLOT NO 19 RAJIV NAGAR WARDHA ROAD NAGPUR, Maharashtra, 440025",(NBEMS) OPHTHALMOLOGY,Open,GN,Allotted
299,27819,DNB Quota,"Anand Hospital and Eye Centre, ,21 BHARAT MATA LANE JAMNA LAL BAJAJ MARG C SCHEME JAIPUR EXT. SER. AT 406 SURESH MARG NEAR BAGADIA B, Rajasthan, 302001",(NBEMS) OPHTHALMOLOGY,Open,GN,Allotted
300,27893,DNB Quota,"Deen Dayal Upadhyay Hospital, ,DDU HOSPITAL, SHAHEED MANGAL PANDEY MARG, NANAK PURA, HARI NAGAR, NEW DELHI, DELHI-110064, Delhi (NCT), 110064",(NBEMS) ANAESTHESIOLOGY,EWS,EWS,Allotted
301,27964,DNB Quota,"District Hospital, ,District Hospital Next to Sainik School second gate Athani Road, Vijayapura Karnataka 586103, Karnataka, 586103",(NBEMS-DIPLOMA) PAEDIATRICS,Open,GN,Allotted
302,28026,All India,"Murshidabad Medical College and Hospital,Station Road, Berhampore, Murshidabad, West Bengal, 742101",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
303,28042,DNB Quota,"Jamnabai General Hospital, ,Mandvi-Panigate Road, Mandvi, Opp. SBI Main Branch, Vadodara., Gujarat, 390017",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
304,28154,DNB Quota,"Kerala Institute of Medical Sciences, ,PB NO.1, ANAYARA PO, TRIVANDRUM, Kerala, 695024",(NBEMS) RADIATION ONCOLOGY,Open,GN,Allotted
305,28156,DNB Quota,"Hospital for Mental Health, ,Near Jeevan Bharti School,Karelibaug,Vadodara, Gujarat, 390018",(NBEMS) PSYCHIATRY,OBC,OBC,Allotted
306,28196,DNB Quota,"GMERS Medical College and Hospital, ,GMERS MEDICAL COLLEGE, NEAR GUJARAT HIGH COURT, S.G HIGH WAY, SOLA, AHMEDABAD, Gujarat, 380060",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,SC,SC,Allotted
307,28274,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
308,28279,DNB Quota,"Dr. Kothari`s Eye Hospital,,Patel Circle, Udaipur, Rajasthan, 313001",(NBEMS) OPHTHALMOLOGY,Open,GN,Allotted
309,28312,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
310,28314,All India,"Assam Medical College,Assam Medical College, Assam, 786002",DIPLOMA IN CHILD HEALTH/ PAEDIATRICS,Open,GN,Allotted
311,28346,DNB Quota,"Amar Hospital, ,#8, Bank Colony, Income Tax Office Road, Patiala, Punjab, 147001",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
312,28519,DNB Quota,"Eternal Heart Care Centre and Research Institute, ,3A, Jagatpura Road, Near Jawahar Circle, Malviya Nagar, Jaipur, Rajasthan, 302017",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
313,28544,DNB Quota,"Suraj Eye Institute, ,559, New Colony, Maharashtra, 440001",(NBEMS) OPHTHALMOLOGY,Open,GN,Allotted
314,28689,DNB Quota,"Government Medical College and Associated Hospital,,JANGLAT MANDI ANANTNAG, JAMMU AND KASHMIR 192101, Jammu And Kashmir, 192101",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
315,28780,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.S. (E.N.T.),EWS,EWS,Allotted
316,28941,DNB Quota,"Visakha Eye Hospital , ,Managed By Visakha Nethra Jyothi Pvt Ltd 8-1-64 Pedda Waltari Visakhapatnam, Andhra Pradesh, 530017",(NBEMS) OPHTHALMOLOGY,Open,OBC,Allotted
317,28945,All India,"NIL RATAN SIRCAR MEDICAL COLLEGE,NIL RATAN SIRCAR MEDICAL COLLEGE, 138 AJC BOSE ROAD, KOLKATA-700014., West Bengal, 700014",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
318,28988,DNB Quota,"Advanced Medical Research Institute (AMRI) Hospital,,AMRI Hospitals, Bhubaneswar Plot no-1, Besides Satya Sai Enclave, Khandagiri, Bhubaneswar, Odisha, 751030",(NBEMS-DIPLOMA) PAEDIATRICS,Open,EWS,Allotted
319,29123,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (PAEDIATRICS),SC,SC,Allotted
320,29166,DNB Quota,"Balrampur Hospital, ,Gola Ganj, lucknow, Uttar Pradesh, 226018",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
321,29207,DNB Quota,"KIMS Saveera Hospital,#1-1348 OPPOSITE SAKSHI OFFICE,RUDRAMPET,ANANTAPURAM-515004, Andhra Pradesh, 515004",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
322,29220,DNB Quota,"Dr. Virendra Laser, Phaco Surgery Center - Eye Hospital ,,Vision Tower, Gandhi Nagar, Tonk Road , Near Toyota Motor Showroom, jaipur, Rajasthan, 302015",(NBEMS) OPHTHALMOLOGY,Open,GN,Allotted
323,29286,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women,KHANPUR KALAN SONEPAT, Haryana, 131305",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
324,29350,DNB Quota,"District Hospital, ,DISTRICT HOSPITAL NEAR SANGAM CIRCLE DR RAJ KUMAR ROAD BALLARI-583101 KARNATAKA, Karnataka, 583101",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
325,29373,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE,TOPIWALA NATIONAL MEDICAL COLLEGE, Maharashtra, 400008",M.D. (PATHOLOGY),Open,GN,Allotted
326,29533,DNB Quota,"Shija Hospitals and Research Institute, ,SHIJA HOSPITALS AND RESEARCH INSTITUTE, LANGOL, LAMPHELPAT, IMPHAL WEST, MANIPUR 795004, Manipur, 795004",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
327,29591,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,GN,Allotted
328,29703,DNB Quota,"Sir Ganga Ram Hospital, ,Rajinder Nagar, New Delhi, Delhi (NCT), 110060",(NBEMS) Palliative Medicine,Open,GN,Allotted
329,29871,DNB Quota,"JLN Government Hospital,,NH 89 BIKANER ROAD, NAGAUR, Rajasthan, 341001",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,EWS,Allotted
330,29884,DNB Quota,"General Hospital , ,GENERAL HOSPITAL MORBI, GANDHI CHOKE NEAR TOWN HALL MORBI, Gujarat, 363641",(NBEMS-DIPLOMA) PAEDIATRICS,Open,GN,Allotted
331,30068,DNB Quota,"District Hospital, ,District Hospital, Near KEB, PB Road, Haveri, Karnataka, 581110",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
332,30075,DNB Quota,"District Hospital, ,District Hospital, Near KEB, PB Road, Haveri, Karnataka, 581110",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
333,30089,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
334,30167,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
335,30319,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.D. (Radiotherapy/ Radiation Oncology),OBC,OBC,Allotted
336,30348,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,OBC,Allotted
337,30369,All India,"Tirunelveli Medical College,Tirunelveli Medical College, Tamil Nadu, 627011",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
338,30371,DNB Quota,"Max Super Specialty Hospital, ,1,2, Press Enclave Road, Saket, New Delhi, Delhi (NCT), 110017",(NBEMS) Palliative Medicine,Open,GN,Allotted
339,30416,DNB Quota,"District Hospital, ,OPPOSITE MARALU SIDDESHWARA TEMPLE MG ROAD CROSS CHIKKABALLAPUR, Karnataka, 562101",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
340,30446,DNB Quota,"NEOTIA GETWEL HEALTHCARE CENTRE, ,Uttorayon, Behind City Centre, Matigara, Siliguri, West Bengal, 734010",(NBEMS-DIPLOMA) PAEDIATRICS,Open,GN,Allotted
341,30542,DNB Quota,"GMERS Medical College and General Hospital , ,Hadiyol-Gadhoda Road, Near- Government Polytechnic, Hiimmatnagar, Gujarat, 383001",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,SC,SC,Allotted
342,30707,DNB Quota,"General Hospital - Sub District Hospital, Gujarat,Opp Nagar Palika Deesa banaskantha, Gujarat, 385535",(NBEMS-DIPLOMA) PAEDIATRICS,EWS,EWS,Allotted
343,30909,DNB Quota,"K C General Hospital, ,No. 89, 5th Cross, Malleshwaram, Bangalore, Karnataka, 560003",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,EWS,EWS,Allotted
344,30965,DNB Quota,"PRS Hospital,,PRS HOSPITAL PVT LTD KILLIPALAM THIRUVANATHAPURAM KERALA. <academics@prshospital.com>, Kerala, 695002",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
345,30974,DNB Quota,"General Hospital, ,General Hospital Pavagada Tumakuru District Karnataka 561202, Karnataka, 561202",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
346,31015,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (PAEDIATRICS),ST,ST,Allotted
347,31103,DNB Quota,"General Hospital, ,OLD SABJI MANDI HINDUAN GATE KARAULI, Rajasthan, 322241",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
348,31172,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.S. (ORTHOPAEDICS),SC,SC,Allotted
349,31334,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (PATHOLOGY),Open,GN,Allotted
350,31376,DNB Quota,"Sadar Hospital, ,Sadar Hospital, Belisarai, Motihari, East Champaran, Bihar, Under Government of Bihar, Bihar, 845401",(NBEMS-DIPLOMA) PAEDIATRICS,Open,GN,Allotted
351,31398,DNB Quota,"Govt. District Hospital, Rajasthan,Ajmer Road Kekri District Ajmer, Rajasthan, 305404",(NBEMS-DIPLOMA) PAEDIATRICS,Open,EWS,Allotted
352,31442,DNB Quota,"SBLS Civil Hospital, ,NEAR JYOTI CHOWK JAIL ROAD JALANDHAR, Punjab, 144001",(NBEMS) ANAESTHESIOLOGY,EWS,EWS,Allotted
353,31444,DNB Quota,"Government District General Hospital, ,Government District General Hospital, Noonepalle, Nandyal - 518502, Andhra Pradesh, 518502",(NBEMS) FAMILY MEDICINE,EWS,EWS,Allotted
354,31537,DNB Quota,"District Hospital, ,District hospital chitradurga, B D road beside DHO office Chitradurga, Karnataka, 577501",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
355,31755,DNB Quota,"Malabar Cancer Centre, ,Moozhikkara PO, Thalassery, Kannur, Kerala, 670103",(NBEMS) PATHOLOGY,OBC,OBC,Allotted
356,31756,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095",DIPLOMA IN OPHTHALMOLOGY/DOMS,OBC,OBC,Allotted
357,31812,DNB Quota,"Life line Super Specialty Hospital, ,14th Mile, Melood P.O Adoor , Pathanamthitta Dist, Kerala, 691554",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
358,31876,DNB Quota,"Lalbagh Sub Division Hospital, West Bengal,Golapbagh, PO-Murshidabad, PS- Murshidabad, Dist.-Murshidabad, West Bengal, 742149",(NBEMS-DIPLOMA) PAEDIATRICS,EWS,EWS,Allotted
359,31884,All India,"NIZAMS INSTITUTE OF MEDICAL SCIENCES,NIZAMS INSTITUTE OF MEDICAL SCIENCES PANJAGUTTA HYDERABAD, Telangana, 500082",M.D. (Hospital Administration),Open,GN,Allotted
360,31951,DNB Quota,"Government Medical College and Bangur Hospital, Nh62 Sumerpur Road Village Ramasiya Pali Rajasthan , Rajasthan-306401,Government Medical College and Bangur Hospital Nh62 Sumerpur Road Village Ramasiya Pali Rajasthan Ra, Rajasthan, 306401",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,OBC,Allotted
361,32145,DNB Quota,"Gabberia State General Hospital, ,gabberiasgh@gmail.com, West Bengal, 711322",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,EWS,EWS,Allotted
362,32177,DNB Quota,"District Hospital, ,Old City Road Dholpur, Rajasthan, 328001",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
363,32279,DNB Quota,"MAXCARE Hospital, ,6-1-236, Near Kuda Office Line Sai Nagar, Opposite Ashoka Hotel, Hanamkonda, Telangana 506001, Telangana, 506001",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,GN,Allotted
364,32363,DNB Quota,"Tej Bahadur Sapru Hospital, ,Stanley Road opp Erny memorial school Beli Goan Prayagraj up pin- 211002, Uttar Pradesh, 211002",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
365,32370,DNB Quota,"Ahalia Diabetes Hospital , Kerala,Ahalia Campus Kozhippara Post, Kerala, 678557",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
366,32623,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PATHOLOGY),OBC,OBC,Allotted
367,32631,DNB Quota,"Govt. DB General District Hospital, ,Govt. D.B. General District Hospital, Naya Bass, Churu, Rajasthan, 331001",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,EWS,Allotted
368,32730,All India,"Ganesh Shankar Vidyarthi Memorial Medical College,Ganesh Shankar Vidyarthi Memorial Medical College, Uttar Pradesh, 208002",M.D. (PATHOLOGY),Open,OBC,Allotted
369,32795,DNB Quota,"Government Multi Specialty Hospital, ,Director Health and Family Welfare Govt. Multi Speciality Hospital Sector 16 Chandigarh, Chandigarh, 160016",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),Open,GN,Allotted
370,32849,DNB Quota,"NAIHATI STATE GENERAL HOSPITAL , West Bengal,NAIHATI NORTH 24 PARGANAS, West Bengal, 743165",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,OBC,OBC,Allotted
371,32946,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",DIPLOMA IN OPHTHALMOLOGY/DOMS,OBC,OBC,Allotted
372,33092,All India,"NETAJI SUBHAS NATIONAL INSTITUTE OF SPORTS, PATIALA,NETAJI SUBHAS NATIONAL INSTITUTE OF SPORTS, OLD MOTIBAGH, PATIALA, Punjab, 147001",DIP. IN SPORTS MEDICINE,OBC,OBC,Allotted
373,33197,DNB Quota,"Associated Hospital Government Medical College, ,Kanth Bagh Baramulla, Jammu And Kashmir, 193103",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
374,33219,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (PATHOLOGY),Open,GN,Allotted
375,33300,DNB Quota,"General Hospital , ,GENERAL HOSPITAL MORBI, GANDHI CHOKE NEAR TOWN HALL MORBI, Gujarat, 363641",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,GN,Allotted
376,33379,All India,"Moti Lal Nehru Medical College,Moti Lal Nehru Medical College, Uttar Pradesh, 211001",M.D. (PATHOLOGY),Open,EWS,Allotted
377,33468,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,GN,Allotted
378,33532,DNB Quota,"Mahatma Gandhi Hospital, Bhilwara Swami Ram Charan Marg, Bhopal Ganj, Bhilwara, Rajasthan Rajasthan , Rajasthan-311001,Mahatma Gandhi Hospital, Bhilwara Swami Ram Charan Marg, Bhopal Ganj, Bhilwara, Rajasthan Rajasthan , Rajasthan, 311001",(NBEMS-DIPLOMA) PAEDIATRICS,OBC,OBC,Allotted
379,33702,DNB Quota,"SSG government district hospital, ,Udaipur road, Senthi, Chittorgarh, Rajasthan, Rajasthan, 312001",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,OBC,OBC,Allotted
380,33804,DNB Quota,"Aster CMI Hospital, ,43/2 New Airport Road, NH-7, Kodigehalli, Sahakara Nagar, Hebbal, Bengaluru, Karnataka, 560092",(NBEMS) Palliative Medicine,Open,GN,Allotted
381,34213,DNB Quota,"Sir Ganga Ram Hospital, ,Rajinder Nagar, New Delhi, Delhi (NCT), 110060",(NBEMS) Hospital Administration,Open,GN,Allotted
382,34229,All India,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH,GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH, Chandigarh, 160030",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,OBC,Allotted
383,34352,DNB Quota,"K.G. Hospital and PG Medical Institute ,,No:5, Arts College Road, Coimbatore - 641018, Tamil Nadu, 641018",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,OBC,Allotted
384,34559,DNB Quota,"Apollo Hospital, ,NO. 21, OFF GREAMS LANE, GREAMS ROAD, CHENNAI, Tamil Nadu, 600006",(NBEMS) PATHOLOGY,Open,GN,Allotted
385,34596,All India,"CALCUTTA NATIONAL MEDICAL COLLEGE,CALCUTTA NATIONAL MEDICAL COLLEGE, West Bengal, 700014",DIPLOMA IN ANAESTHESIOLOGY,Open,OBC,Allotted
386,34682,All India,"Rajendra Institute of Medical Sciences, Ranchi,Rajendra Institute of Medical Sciences, Ranchi, Jharkhand, 834009",M.D. (PATHOLOGY),Open,GN,Allotted
387,34696,All India,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18,Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18, Maharashtra, 411018",M.D. (PATHOLOGY),Open,OBC,Allotted
388,34716,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.S. (E.N.T.),SC,SC,Allotted
389,34859,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
