sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
725,781,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
726,782,DNB Quota,"Deenanath Mangeshkar Hospital and Research Centre.,,8 13 2 Erandawane near Mhatre Bridge, Maharashtra, 411004",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
727,783,All India,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
728,784,All India,"GOVERNMENT MEDICAL COLLEGE - KANNUR,GOVERNMENT MEDICAL COLLEGE - KANNUR, Kerala, 670503",M.D. (GENERAL MEDICINE),Open,General,Allotted
729,785,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (RADIO- DIAGNOSIS),SC,SC,Allotted
730,786,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (PAEDIATRICS),Open,General,Allotted
731,787,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
732,788,All India,"IPGME&R and SSKM Hospital Kolkata,244, Acharya J. C. Bose Road, Kolkata-700020, West Bengal, 700020",M.D. (RADIO- DIAGNOSIS),SC,SC,Allotted
733,789,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
734,790,All India,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.,Sri Venkateswara Institute of Medical Sciences, SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
735,791,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. (GENERAL MEDICINE),Open,General,Allotted
736,792,All India,"Government Medical College Kozhikode,Government Medical College Kozhikode principalmcc@gmail.com, Kerala, 673008",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
737,793,All India,"MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE, Karnataka, 570001",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
738,794,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
739,795,All India,"Regional Institute of Medical Sciences, Imphal,Regional Institute of Medical Sciences, Imphal, Lamphelpat, Manipur, 795004",M.D. (GENERAL MEDICINE),Open,General,Allotted
740,796,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (GENERAL MEDICINE),Open,General,Allotted
741,797,DNB Quota,"Medanta The Medicity, ,Medanta The Medicity Sector 38 Gurgoan, Haryana, 122001",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
742,798,DNB Quota,"Batra Hospital and Medical Research Centre, ,1, Tughlakabad institutional Area, Mehrauli Badarpur Road, New Delhi, Delhi (NCT), 110062",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
743,799,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (GENERAL MEDICINE),Open,EWS,Allotted
744,800,All India,"Srirama Chandra Bhanja Medical College, CUTTACK,Srirama Chandra Bhanja Medical College, CUTTACK, Odisha, 753007",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
745,801,All India,"MANDYA INSTITUTE OF MEDICAL SCIENCES,MANDYA INSTITUTE OF MEDICAL SCIENCES MANDYA, Karnataka, 571401",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
746,802,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (GENERAL MEDICINE),Open,General,Allotted
747,803,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (GENERAL MEDICINE),Open,General,Allotted
748,804,All India,"Govt. Medical College, Baroda,Govt. Medical College, Baroda, Gujarat, 390001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
749,805,DNB Quota,"Rajiv Gandhi Cancer Institute and Research Centre, ,Sector-5, Rohini, Delhi-110085, Delhi (NCT), 110085",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
750,806,All India,"Government Medical College Kozhikode,Government Medical College Kozhikode principalmcc@gmail.com, Kerala, 673008","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
751,807,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.S. (GENERAL SURGERY),Open,General,Allotted
752,808,All India,"GOVT MEDICAL COLLEGE KOTTAYAM,GOVT MEDICAL COLLEGE, GANDHINAGAR P O, KOTTAYAM KERALA 686008, Kerala, 686008","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
753,809,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.D. (GENERAL MEDICINE),Open,General,Allotted
754,810,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (PAEDIATRICS),Open,General,Allotted
755,811,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (GENERAL MEDICINE),Open,EWS,Allotted
756,812,DNB Quota,"Aakash Healthcare Super Specialty Hospital, Delhi,HOSPITAL PLOT, ROAD NO- 201,SECTOR 3 DWARKA, NEW DELHI, Delhi (NCT), 110075",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
757,813,All India,"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI-11, Tamil Nadu, 627011",M.D. (RADIO- DIAGNOSIS),Open,OBC,Allotted
758,814,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
759,815,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",M.D. (PAEDIATRICS),Open,General,Allotted
760,816,All India,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.S. (ORTHOPAEDICS),Open,General,Allotted
761,817,All India,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18,Dean Office, 2nd Floor, Y.C.M.Hospital, Sant Tukaramnagar Pimpri, Pune, Maharashtra, 411018","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
762,820,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (GENERAL MEDICINE),Open,General,Allotted
763,821,All India,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur,Maharaja Krushna Chandra Gajapati Medical College , Brahmapur, Odisha, 760004",M.D. (GENERAL MEDICINE),Open,General,Allotted
764,822,All India,"K.A.P.Viswanatham Government Medical College, Tiruchirapalli,PERIYAMILAGUPARAI, TIRUCHIRAPPALLI,, Tamil Nadu, 620001",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
765,823,All India,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.S. (GENERAL SURGERY),Open,General,Allotted
766,824,All India,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
767,825,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (PAEDIATRICS),Open,General,Allotted
768,826,All India,"IPGME&R and SSKM Hospital Kolkata,244, Acharya J. C. Bose Road, Kolkata-700020, West Bengal, 700020",M.S. (GENERAL SURGERY),Open,General,Allotted
769,827,DNB Quota,"Medanta The Medicity, ,Medanta The Medicity Sector 38 Gurgoan, Haryana, 122001",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
770,828,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (GENERAL MEDICINE),Open,General,Allotted
771,829,All India,"Ganesh Shankar Vidyarthi Memorial Medical College,Ganesh Shankar Vidyarthi Memorial Medical College, Uttar Pradesh, 208002",M.D. (GENERAL MEDICINE),Open,General,Allotted
772,830,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (PAEDIATRICS),Open,General,Allotted
773,832,All India,"Post Graduate Institute of Medical Education & Research and Capital Hospital ( PGIMER & CH), Odisha,Post Graduate Institute of Medical Education & Research and Capital Hospital, Bhubaneswar, Udyan Mar, Odisha, 751001",M.D. (GENERAL MEDICINE),Open,General,Allotted
774,834,All India,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (PAEDIATRICS),Open,General,Allotted
775,835,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.D. (PAEDIATRICS),Open,General,Allotted
776,836,Management/Paid Seats Quota,"Sri Ramachandra Medical College and Research Institute,Sri Ramachandra Medical College and Research Institute, Tamil Nadu, 600116",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
777,837,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
778,838,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.S. (GENERAL SURGERY),Open,General,Allotted
779,839,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
780,840,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
781,841,All India,"Karnataka Medical College and Research Institute, Hubballi,Karnataka Medical College and Research Institute, Hubballi Karnataka, 580021",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
782,842,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Sadiq Road, Faridkot, Punjab, 151203",M.D. (GENERAL MEDICINE),Open,General,Allotted
783,843,DNB Quota,"Sir Ganga Ram Hospital, ,Rajinder Nagar, New Delhi, Delhi (NCT), 110060",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
784,844,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. (GENERAL MEDICINE),Open,General,Allotted
785,846,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
786,847,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
787,848,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (GENERAL MEDICINE),Open,General,Allotted
788,849,All India,"Government medical college patiala.,Government medical college patiala., Punjab, 147001",M.D. (GENERAL MEDICINE),Open,General,Allotted
789,850,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (GENERAL MEDICINE),Open,General,Allotted
790,851,DNB Quota,"Sir Ganga Ram Hospital, ,Rajinder Nagar, New Delhi, Delhi (NCT), 110060",(NBEMS) Plastic and Reconstructive Surgery (Direct 6 Years Course),Open,General,Allotted
791,852,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
792,853,Delhi University Quota,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.S. (GENERAL SURGERY),Open,General,Allotted
793,854,Aligarh Muslim University,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
794,855,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (GENERAL MEDICINE),Open,General,Allotted
795,856,IP University Quota,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.D. (GENERAL MEDICINE),Open,General,Allotted
796,857,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.S. (GENERAL SURGERY),Open,General,Allotted
797,858,All India,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",M.D. (GENERAL MEDICINE),Open,General,Allotted
798,859,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (GENERAL MEDICINE),Open,EWS,Allotted
799,861,DNB Quota,"Sir Ganga Ram Hospital, ,Rajinder Nagar, New Delhi, Delhi (NCT), 110060",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
800,862,All India,"GUNTUR MEDICAL COLLEGE,GUNTUR MEDICAL COLLEGE, Andhra Pradesh, 522004",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
801,863,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",M.S. (GENERAL SURGERY),Open,General,Allotted
802,864,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
803,865,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
804,866,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.D. (RADIO- DIAGNOSIS),Open,OBC,Allotted
805,867,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
806,868,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.S. (ORTHOPAEDICS),Open,General,Allotted
807,869,All India,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
808,870,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.D. (GENERAL MEDICINE),Open,General,Allotted
809,871,DNB Quota,"Artemis Health Institute, ,Sector 51, Gurugram, Haryana -122001, Haryana, 122001",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
810,872,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517501","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
811,874,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.S. (GENERAL SURGERY),Open,General,Allotted
812,875,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (RADIO- DIAGNOSIS),EWS,EWS,Allotted
813,876,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
814,877,Delhi University Quota,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.S. (GENERAL SURGERY),Open,General,Allotted
815,878,Banaras Hindu University,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (GENERAL MEDICINE),Open,General,Allotted
816,879,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
817,880,All India,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
818,881,All India,"Government Mohan Kumaramangalam Medical College, Salem,Government Mohan Kumaramangalam Medical College, Majeera Kollappatti, Steel Plant Road, Salem., Tamil Nadu, 636030",M.D. (RADIO- DIAGNOSIS),Open,OBC,Allotted
819,882,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (GENERAL MEDICINE),Open,General,Allotted
820,883,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
821,884,All India,"INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR, Maharashtra, 440018",M.D. (GENERAL MEDICINE),Open,General,Allotted
822,885,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (PAEDIATRICS),Open,General,Allotted
823,886,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (GENERAL MEDICINE),Open,General,Allotted
824,887,All India,"Srirama Chandra Bhanja Medical College, CUTTACK,Srirama Chandra Bhanja Medical College, CUTTACK, Odisha, 753007",M.D. (PAEDIATRICS),Open,General,Allotted
825,888,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (GENERAL MEDICINE),Open,General,Allotted
826,889,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
827,890,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. (GENERAL MEDICINE),Open,General,Allotted
828,891,All India,"Government Mohan Kumaramangalam Medical College, Salem,Government Mohan Kumaramangalam Medical College, Majeera Kollappatti, Steel Plant Road, Salem., Tamil Nadu, 636030",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
829,892,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (GENERAL MEDICINE),Open,General,Allotted
830,893,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (GENERAL MEDICINE),Open,General,Allotted
831,894,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
832,895,DNB Quota,"Kovai Medical Centre, ,Kovai Medical Center and Hospital, 99, Avanashi Road, Coimbatore - 641014, Tamil Nadu, 641014",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
833,896,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (GENERAL MEDICINE),Open,EWS,Allotted
834,897,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR,GOVT. MEDICAL COLLEGE,CIRCULAR ROAD, AMRITSAR, Punjab, 143001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
835,898,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.D. (GENERAL MEDICINE),Open,General,Allotted
836,899,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR,Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR, Chhattisgarh, 492001",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
837,900,All India,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH,GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH, Chandigarh, 160030",M.S. (GENERAL SURGERY),Open,General,Allotted
838,901,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (GENERAL MEDICINE),Open,General,Allotted
839,902,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (GENERAL MEDICINE),Open,General,Allotted
840,903,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,OBC,Allotted
841,904,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (GENERAL MEDICINE),Open,General,Allotted
842,905,DNB Quota,"P.D. Hinduja National Hospital and Medical Research Centre, ,Veer Savarkar Marg, Mahim, Mumbai, Maharashtra, 400016",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
843,906,All India,"Government Medical College, Latur,Government Medical College, Old Railway station Near Marwadi Rajasthani High-School Latur, Maharashtra, 413512",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
844,908,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (RADIO- DIAGNOSIS),EWS,EWS,Allotted
845,909,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
846,910,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
847,911,All India,"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI-11, Tamil Nadu, 627011",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
848,912,All India,"INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR, Maharashtra, 440018",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
849,913,All India,"Kidwai Memorial Institute of Oncolgy,Kidwai Memorial Institute of Oncolgy, Karnataka, 560029",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
850,914,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
851,915,All India,"Osmania Medical Collge,5-1-876, Turrebaz Khan Rd, Troop Bazaar, Koti, Hyderabad, Telangana, Telangana, 500095","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
852,916,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (GENERAL MEDICINE),Open,General,Allotted
853,917,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
854,918,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR,GOVT. MEDICAL COLLEGE,CIRCULAR ROAD, AMRITSAR, Punjab, 143001",M.D. (GENERAL MEDICINE),Open,General,Allotted
855,919,Delhi University Quota,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (PAEDIATRICS),Open,General,Allotted
856,920,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
