sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
126,37812,All India,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.D. (PATHOLOGY),OBC,OBC,Allotted
127,38077,DNB Quota,"Sadhu Vaswani Missions ,7-9 Lane No 1 Koregaon Park Pune 411001, Maharashtra, 411001",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
128,38274,All India,"Government Mohan Kumaramangalam Medical College, Salem,Government Mohan Kumaramangalam Medical College, Majeera Kollappatti, Steel Plant Road, Salem., Tamil Nadu, 636030",M.D. (PSYCHIATRY),EWS,EWS,Allotted
129,38971,DNB Quota,"Amandeep Hospital, Punjab,Dalhousie Road, Mamoon, Pathankot, Punjab, 145001",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,OBC,Allotted
130,39574,DNB Quota,"Raj Eye Hospital,CHHATRA SANGH CHAURAHA, CANT ROAD, GORAKHPUR, Uttar Pradesh, 273001",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,General,Allotted
131,40066,DNB Quota,"DISTRICT HOSPITAL , Madhya Pradesh-456001,UJJAIN CHAMUNDA MATA CHOWK AGAR ROAD UJJAIN , Madhya Pradesh-456001",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),Open,General,Allotted
132,40981,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (PATHOLOGY),Open,General,Allotted
133,42042,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. (PALLIATIVE MEDICINE),OBC,OBC,Allotted
134,42548,DNB Quota,"Dr Kamdar Eye Hospital, Rajasthan,123 2nd Polo Karni Marg Paota Jodhpur, Rajasthan, 342006",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,General,Allotted
135,42652,DNB Quota,"Hindu Rao Hospital, ,SUBZI MANDI, MALKA GANJ, DELHI-110007, Delhi (NCT), 110007",(NBEMS) PATHOLOGY,OBC,OBC,Allotted
136,42769,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR,Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR, Chhattisgarh, 492001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
137,43348,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",DIP. IN T.B. and CHEST DISEASES,EWS,EWS,Allotted
138,43483,DNB Quota,"Bakin Pertin General Hospital and Training Centre, Arunachal Pradesh ,Bakin Pertin General Hospital Pasighat East Siang District Arunachal Pradesh, Arunachal Pradesh, 791102",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,General,Allotted
139,43698,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,Uttar Pradesh University of Medical Sciences, Saifai, Etawah, Uttar Pradesh, 206130",M.S. (GENERAL SURGERY),SC,SC,Allotted
140,43879,DNB Quota,"Bhabha Atomic Research Centre and Hospital, ,Anushaktinagar, Mumbai, Maharashtra, 400094",(NBEMS) GENERAL SURGERY,SC,SC,Allotted
141,46253,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PATHOLOGY),EWS,EWS,Allotted
142,48072,All India,"Government Medical College Kannauj , Uttar Pradesh,Kannaujmedicalcollege@gmail.com, Uttar Pradesh, 209732",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
143,48159,All India,"ESIC Medical College & Hospital, Faridabad,NH3 NIT FARIDABAD, Haryana, 121001",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,EWS,Allotted
144,49256,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),SC,SC,Allotted
145,49918,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.S. (ORTHOPAEDICS),ST,ST,Allotted
146,50662,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
147,50837,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.D. (PATHOLOGY),Open,General,Allotted
148,51858,DNB Quota,"Dr. B L Kapur Memorial Hospital,Pusa Road New Delhi, Delhi (NCT), 110005",(NBEMS) IMMUNO- HAEMATOLOGY AND BLOOD TRANSFUSION,Open,General,Allotted
149,52389,DNB Quota,"Government Medical College Alibag Raigad District Hospital, Maharashtra ,Raigad Alibag Government Medical College Alibag Raigad, District Hospital Raigad Alibag, Limayewadi, Alibag Beach road, District- Raigad, Maharashtra-402201",(NBEMS) PATHOLOGY,Open,General,Allotted
150,52448,DNB Quota,"Bhima Bhoi Medical College and Hospital, Balangir,At-Laltikra Po-Rajendra College, Balangir, Odisha, 767002",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),Open,General,Allotted
151,52561,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.S. (GENERAL SURGERY),SC,SC,Allotted
152,52588,DNB Quota,"Government Medical College, Jammu and Kashmir,Sallian Talab Dhar Road Udhampur, Jammu And Kashmir, 182101",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,OBC,Allotted
153,53023,DNB Quota,"GOVERNMENT MEDICAL COLLEGE OSMANABAD, Maharashtra ,Government Medical College and Hospital, Marwad Galli, Civil Campus, Dharashiv Osmanabad 413 501, Maharashtra, 413501",(NBEMS) GENERAL SURGERY,SC,SC,Allotted
154,53543,DNB Quota,"District Hospital, Andhra Pradesh,District Hospital Machilipatnam House No 30-21-12-M Block No 30 Revenue ward no 30 Locality Machil, Andhra Pradesh, 521001",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,SC,SC,Allotted
155,53928,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",M.D. (PATHOLOGY),Open,General,Allotted
156,54228,DNB Quota,"Associated Hospital Government Medical College, ,Kanth Bagh Baramulla, Jammu And Kashmir, 193103",(NBEMS) PATHOLOGY,EWS,EWS,Allotted
157,55330,All India,"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
158,55604,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (MICROBIOLOGY),Open,General,Allotted
159,55746,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (PATHOLOGY),OBC,OBC,Allotted
160,55976,All India,"Government Medical College, Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh 457001, India, Madhya Pradesh, 457001",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
161,56191,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
162,56289,All India,"Rims Medical College, Ongole, ,GOVERNMENT MEDICAL COLLEGE ONGOLE, Andhra Pradesh, 523001",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
163,57021,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,OBC,Allotted
164,57094,Management/Paid Seats Quota,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.S. (GENERAL SURGERY),Open,OBC,Allotted
165,57183,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
166,57618,All India,"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.S. (OPHTHALMOLOGY),SC,SC,Allotted
167,58402,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,OBC,OBC,Allotted
168,58717,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
169,59329,DNB Quota,"General Hospital, ,OLD SABJI MANDI HINDUAN GATE KARAULI, Rajasthan, 322241",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,OBC,Allotted
170,59402,All India,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (FORENSIC MEDICINE),Open,OBC,Allotted
171,59618,DNB Quota,"Sub Division Hospital, ,Opp Town Police Station Gangavathi Dist Koppal, Karnataka, 583227",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,SC,SC,Allotted
172,59657,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (FORENSIC MEDICINE),Open,OBC,Allotted
173,60997,DNB Quota,"JLNM Hospital, ,JLNM Hospital Rainawari Srinagar, Jammu And Kashmir, 190003",(NBEMS) OPHTHALMOLOGY,SC,SC,Allotted
174,61131,All India,"IPGME&R and SSKM Hospital Kolkata,244, Acharya J. C. Bose Road, Kolkata-700020, West Bengal, 700020",M.D. (Radiotherapy/ Radiation Oncology),SC,SC,Allotted
175,62167,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,EWS,EWS,Allotted
176,63065,DNB Quota,"Asansol District Hospital, ,S. B. GORAI ROAD, P.O.- ASANSOL, DIST.- PASCHIM BARDHAMAN, West Bengal, 713301",(NBEMS-DIPLOMA) OPHTHALMOLOGY,EWS,EWS,Allotted
177,63312,DNB Quota,"District Hospital, Sagar, Madhya Pradesh,shivaji ward tilli road sagar, Madhya Pradesh, 470002",(NBEMS-DIPLOMA) FAMILY MEDICINE,OBC,OBC,Allotted
178,63597,DNB Quota,"Government District General Hospital, ,Government General Hospital, Noonepalle, Nandyal - 518502, Andhra Pradesh, 518502",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,SC,SC,Allotted
179,63662,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,OBC,OBC,Allotted
180,66310,DNB Quota,"HAJI ABDUL MAJID MEMORIAL HOSPITAL and RESEARCH CENTER, Assam,HAJI ABDUL MAJID MEMORIAL HOSPITAL MAIN ROAD HOJAI, Assam, 782435",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,OBC,Allotted
181,66856,All India,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",MD/MS (Anatomy),OBC,OBC,Allotted
182,66879,All India,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES,RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES ADILABAD -504001 TELANGANA STATE, Telangana, 504001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,OBC,Allotted
183,67566,DNB Quota,"Indira Gandhi Govt. General Hospital and PG Institute, No. 1, ,No.1, Victor Simonel street, Puducherry -1., Puducherry, 605001",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),SC,SC,Allotted
184,67947,DNB Quota,"HAJI ABDUL MAJID MEMORIAL HOSPITAL and RESEARCH CENTER, Assam,HAJI ABDUL MAJID MEMORIAL HOSPITAL MAIN ROAD HOJAI, Assam, 782435",(NBEMS-DIPLOMA) FAMILY MEDICINE,Open,OBC,Allotted
185,68105,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (FORENSIC MEDICINE),OBC,OBC,Allotted
186,68228,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.D. (PATHOLOGY),SC,SC,Allotted
187,69013,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.D. (MICROBIOLOGY),Open,General,Allotted
188,69135,Management/Paid Seats Quota,"DR. D. Y. PATIL MEDICAL COLLEGE, PUNE,Dr. D. Y. Patil Medical College, Hospital and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
189,69189,DNB Quota,"District Hospital, Haveri, Near KEB, PB Road, Haveri, Karnataka, 581110",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,SC,SC,Allotted
190,69219,All India,"INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY,INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY, Puducherry, 605009",M.D. (FORENSIC MEDICINE),Open,OBC,Allotted
191,69428,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),ST,ST,Allotted
192,69518,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
193,70420,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003",M.D. (BIOCHEMISTRY),Open,OBC,Allotted
194,70681,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (MICROBIOLOGY),SC,SC,Allotted
195,70797,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.D. (PATHOLOGY),SC,SC,Allotted
196,70982,Management/Paid Seats Quota,"VINAYAKA MISSIONS MEDICAL COLLEGE AND HOSPITAL, KARAIKAL,KEEZHAKASAKUDIMEDU, KOTTUCHERRY (POST), KARAIKAL, UT of PUDUCHERRY, Puducherry, 609609",M.S. (OPHTHALMOLOGY),Open,General,Allotted
197,72573,All India,"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI-11, Tamil Nadu, 627011",M.D. (PATHOLOGY),EWS,EWS,Allotted
198,72588,All India,"Srirama Chandra Bhanja Medical College, CUTTACK,Srirama Chandra Bhanja Medical College, CUTTACK, Odisha, 753007",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,OBC,OBC,Allotted
199,72692,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.D. (PATHOLOGY),OBC,OBC,Allotted
200,72880,All India,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur,Maharaja Krushna Chandra Gajapati Medical College , Brahmapur, Odisha, 760004",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,OBC,OBC,Allotted
201,73559,DNB Quota,"FAKIR MOHAN MEDICAL COLLEGE AND HOSPITAL , Orissa,AT-Remuna Post-Remuna Dist-Balasore, Odisha, 756019",(NBEMS-DIPLOMA) FAMILY MEDICINE,EWS,EWS,Allotted
202,73699,DNB Quota,"S.K.Hospital, ,SUPERINTENDENT RNO 36 GOVT SK HOSPITAL SILVER JUBLI ROAD SIKAR RAJ, Rajasthan, 332001",(NBEMS-DIPLOMA) OPHTHALMOLOGY,SC,SC,Allotted
203,73942,All India,"Siddhartha Medical College, Vijayawada,Siddhartha Medical College, Vijayawada, Andhra Pradesh, 520008",M.D. (MICROBIOLOGY),Open,OBC,Allotted
204,74476,DNB Quota,"Wenlock District Hospital, ,HAMPANAKATTA MANGALORE, Karnataka, 575001",(NBEMS) IMMUNO- HAEMATOLOGY AND BLOOD TRANSFUSION,OBC,OBC,Allotted
205,74905,Management/Paid Seats Quota,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-,Jawaharlal Nehru Medical College, Sawangi Meghe Wardha - 442107, Maharashtra State, Maharashtra, 442107",M.S. (GENERAL SURGERY),Open,OBC,Allotted
206,75187,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,SC,SC,Allotted
207,75232,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PHARMACOLOGY),Open,General,Allotted
208,75564,All India,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (PHYSIOLOGY),Open,General,Allotted
209,76285,All India,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES,RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES ADILABAD -504001 TELANGANA STATE, Telangana, 504001",M.D. (PATHOLOGY),SC,SC,Allotted
210,76353,Management/Paid Seats Quota,"Chettinad Hospital and Research Institute,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,Allotted
211,76512,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PHARMACOLOGY),Open,OBC,Allotted
212,76520,All India,"Agartala Government Medical College,Agartala Government Medical College, Tripura, 799006",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
213,76665,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (MICROBIOLOGY),Open,General,Allotted
214,77039,DNB Quota,"Govt. Medical College, ,Govt. Medical College, B-5 Medical Enclave, Maheshpura Bakshi Nagar, Jammu, Jammu And Kashmir, 180001",(NBEMS) BIOCHEMISTRY,Open,OBC,Allotted
215,77235,All India,"Government Medical College Kannauj , Uttar Pradesh,Kannaujmedicalcollege@gmail.com, Uttar Pradesh, 209732",M.D. (MICROBIOLOGY),OBC,OBC,Allotted
216,77751,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",M.D. (PATHOLOGY),EWS,EWS,Allotted
217,77808,All India,"Government Medical College, Nizamabad, Telangana State,Government Medical College, Nizamabad, Telangana State, Telangana, 503001",M.D. (FORENSIC MEDICINE),Open,OBC,Allotted
218,78540,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
219,79422,Management/Paid Seats Quota,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-,Jawaharlal Nehru Medical College, Sawangi Meghe Wardha - 442107, Maharashtra State, Maharashtra, 442107",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,Allotted
220,80796,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.S. (GENERAL SURGERY),ST,ST,Allotted
221,82582,Management/Paid Seats Quota,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SRM IST, KATTANKULATHUR , CHENGALPATTU DIST, Tamil Nadu, 603203",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
222,83924,All India,"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI-11, Tamil Nadu, 627011",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),ST,ST,Allotted
223,84713,DNB Quota,"Uttarpara State General Hospital,,RPM ROAD,UTTARPARA,HOOGHLY-712258, West Bengal, 712258",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),SC,SC,Allotted
224,84908,All India,"North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences, Shillong,North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences, Shillong, Meghalaya, 793018",M.D. (PHARMACOLOGY),Open,OBC,Allotted
225,85223,DNB Quota,"Government Medical College, ,Government Medical College, Karan Nagar, Srinagar, Jammu And Kashmir, 190010",(NBEMS) IMMUNO- HAEMATOLOGY AND BLOOD TRANSFUSION,OBC,OBC,Allotted
226,85579,Armed Forces Medical,"Armed Forces Medical College,SOLAPUR ROAD NEAR RACE COURSE OPPOSITE OLD COMMAND HOSPITAL, WANOWARI PUNE, Maharashtra, 411040",M.D. (PHYSIOLOGY),Open,OBC,Allotted( AFMS Rank : 21491 )
227,85654,All India,"Government Medical College Kozhikode,Government Medical College Kozhikode principalmcc@gmail.com, Kerala, 673008",M.D. (PHYSIOLOGY),Open,General,Allotted
228,86417,DNB Quota,"APL and ANR Area, Andhra Pradesh,Area Hospital, Gudiwada OPP Head Post office Road, Fire station road, Gudiwada, Andhra Pradesh, 521301",(NBEMS-DIPLOMA) FAMILY MEDICINE,SC,SC,Allotted
229,86491,All India,"Kalpana Chawla Govt Medical College, Karnal, Haryana,Kalpana Chawla Government Medical College Model Town Karnal 132001 Haryana, Haryana, 132001",M.D. (BIOCHEMISTRY),Open,General,Allotted
230,87394,All India,"Government Institute of Medical Sciences, Greater Noida, Uttar Pradesh,KASNA GREATER NOIDA GAUTAM BUDDHA NAGAR, Uttar Pradesh, 201310",M.D. (PATHOLOGY),SC,SC,Allotted
231,87892,All India,"Baba Raghav Das Medical College,Baba Raghav Das Medical College, Gorakhpur, Uttar Pradesh, 273013",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
232,88727,All India,"Autonomous State Medical College, Firozabad,Autonomous State Medical College Society and S.N.M District Hospital,DAULATTAPUR JALESAR ROAD NARKHI, Uttar Pradesh, 283203",M.D. (PATHOLOGY),SC,SC,Allotted
233,89498,Management/Paid Seats Quota,"Sri Lakshmi narayana institute of medical sciences,puducherry,Sri Lakshmi narayana institute of medical sciences,puducherry, Puducherry, 605502",M.S. (ORTHOPAEDICS),Open,SC,Allotted
234,89701,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (PATHOLOGY),SC,SC,Allotted
235,89724,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA),GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RIMS KADAPA), Andhra Pradesh, 516002",M.D. (FORENSIC MEDICINE),Open,General,Allotted
236,89772,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",MD/MS (Anatomy),Open,OBC,Allotted
237,91132,Management/Paid Seats Quota,"Mahatma Gandhi Medical College and Research Institute, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Pondicherry, Puducherry, 607402",M.S. (OPHTHALMOLOGY),Open,OBC,Allotted
238,91184,Management/Paid Seats Quota,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Meenakshi Medical College Hospital and Research Institute, Enathur, Karaipettai Post, Kanchipuram, Tamil Nadu, 631552",M.S. (OPHTHALMOLOGY),Open,General,Allotted
239,91238,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.D. (BIOCHEMISTRY),Open,EWS,Allotted
240,93051,Management/Paid Seats Quota,"Sri Lakshmi narayana institute of medical sciences,puducherry,Sri Lakshmi narayana institute of medical sciences,puducherry, Puducherry, 605502",M.S. (OPHTHALMOLOGY),Open,General,Allotted
241,93208,DNB Quota,"District Hospital, ,10 Biplabi Haren Ghosh Sarani Howrah, West Bengal, 711101",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),SC,SC,Allotted
242,93771,All India,"R G KAR MEDICAL COLLEGE, West Bengal,R G KAR MEDICAL COLLEGE,1 KHUDIRAM BOSE SARANI,KOLKATA, West Bengal, West Bengal, 700004",M.D. (ANAESTHESIOLOGY),ST,ST,Allotted
243,94018,Management/Paid Seats Quota,"Chettinad Hospital and Research Institute,Rajiv Gandhi Salai, Kelambakkam, Chengalpattu District, Tamil Nadu, 603103",M.D. (FORENSIC MEDICINE),Open,OBC,Allotted
244,94072,All India,"CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES,CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES, Chhattisgarh, 495001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,OBC,OBC,Allotted
245,94361,All India,"Kodagu Institute of Medical Sciences, Karnataka,Kodagu Institute of Medical Sciences Madikeri Kodagu, Karnataka, 571201",M.D. (PHARMACOLOGY),Open,OBC,Allotted
246,94782,DNB Quota,"Civil Hospital, ,Medical Superintendent Office, Civil Hospital, Dawrpui, Aizawl, Mizoram, 796001",(NBEMS-DIPLOMA) OPHTHALMOLOGY,SC,SC,Allotted
247,95977,Non-Resident Indian,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (GENERAL MEDICINE),Open,General,Allotted
